#  file: rfProjProgLang2010-May.txt
#  package: rfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of RubyForge project 
#  information generated from the list of projects gathered in 2010-May
#
#  Raw html data was inserted into database by running our java-based Rubyforge 
#  spidering program based on the libraries at ossmole.sf.net in our CVS tree.
#  This html data was then parsed and scraped to extract interesting facts.
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#
#  SELECT proj_unixname, code, description, date_collected, datasource_id
#  FROM rf_project_programming_language
#  WHERE datasource_id=219
#  ORDER BY proj_unixname
#
#  datasource_id = 219 is the 2010-May run on Rubyforge.

proj_unixname	code	description	date_collected	datasource_id
assoc-mgmt	306	Ruby	2010-05-04 12:53:52	219
assocext	306	Ruby	2010-05-04 12:53:52	219
assocupload	306	Ruby	2010-05-04 12:53:52	219
asterisk-ruby	306	Ruby	2010-05-04 12:53:53	219
asteriskonrails	306	Ruby	2010-05-04 12:53:53	219
astro-algo	306	Ruby	2010-05-04 12:53:53	219
astromoon	306	Ruby	2010-05-04 12:53:53	219
atlasonrails	306	Ruby	2010-05-04 12:53:53	219
atom	306	Ruby	2010-05-04 12:53:53	219
atompp	306	Ruby	2010-05-04 12:53:53	219
atompubclient	306	Ruby	2010-05-04 12:53:53	219
atompublog	306	Ruby	2010-05-04 12:53:53	219
attachr	306	Ruby	2010-05-04 12:53:53	219
audioscrobbler	306	Ruby	2010-05-04 12:53:53	219
augment	170	Lisp	2010-05-04 12:53:53	219
augment	306	Ruby	2010-05-04 12:53:53	219
aurita	306	Ruby	2010-05-04 12:53:53	219
aurora	306	Ruby	2010-05-04 12:53:53	219
aurum	306	Ruby	2010-05-04 12:53:53	219
auth-resource	306	Ruby	2010-05-04 12:53:53	219
auth-typekey	306	Ruby	2010-05-04 12:53:53	219
authentable	306	Ruby	2010-05-04 12:53:53	219
authentication	306	Ruby	2010-05-04 12:53:53	219
authorails	306	Ruby	2010-05-04 12:53:53	219
authorization	306	Ruby	2010-05-04 12:53:53	219
auto	306	Ruby	2010-05-04 12:53:53	219
auto	164	C	2010-05-04 12:53:53	219
autobuild	306	Ruby	2010-05-04 12:53:53	219
autocode	306	Ruby	2010-05-04 12:53:53	219
autodoc-fortran	169	Fortran	2010-05-04 12:53:53	219
autodoc-fortran	306	Ruby	2010-05-04 12:53:53	219
autodrop	306	Ruby	2010-05-04 12:53:53	219
autoescape	306	Ruby	2010-05-04 12:53:53	219
autom-proyectos	306	Ruby	2010-05-04 12:53:53	219
automateit	306	Ruby	2010-05-04 12:53:54	219
automatic-fk	306	Ruby	2010-05-04 12:53:54	219
automaton	306	Ruby	2010-05-04 12:53:54	219
autometric	306	Ruby	2010-05-04 12:53:54	219
autozest	306	Ruby	2010-05-04 12:53:54	219
autumn-leaves	306	Ruby	2010-05-04 12:53:54	219
avant	306	Ruby	2010-05-04 12:53:54	219
aversa	306	Ruby	2010-05-04 12:53:54	219
awesome-usps	306	Ruby	2010-05-04 12:53:54	219
awis4ruby	306	Ruby	2010-05-04 12:53:54	219
awshucks	306	Ruby	2010-05-04 12:53:54	219
axis-netcam	306	Ruby	2010-05-04 12:53:54	219
azureusonrails	306	Ruby	2010-05-04 12:53:54	219
b10g	306	Ruby	2010-05-04 12:53:54	219
babel	306	Ruby	2010-05-04 12:53:54	219
backgroundrb	306	Ruby	2010-05-04 12:53:54	219
backlog	306	Ruby	2010-05-04 12:53:54	219
backofficegems	306	Ruby	2010-05-04 12:53:54	219
backports	306	Ruby	2010-05-04 12:53:54	219
backprop	306	Ruby	2010-05-04 12:53:54	219
backup	306	Ruby	2010-05-04 12:53:54	219
backupgem	306	Ruby	2010-05-04 12:53:54	219
backupman	306	Ruby	2010-05-04 12:53:54	219
bacuview	306	Ruby	2010-05-04 12:53:54	219
bake	306	Ruby	2010-05-04 12:53:55	219
baker	306	Ruby	2010-05-04 12:53:55	219
ballerr	306	Ruby	2010-05-04 12:53:55	219
bandsintown	306	Ruby	2010-05-04 12:53:55	219
bangkok	306	Ruby	2010-05-04 12:53:55	219
barcode	306	Ruby	2010-05-04 12:53:55	219
barcode-gen	306	Ruby	2010-05-04 12:53:55	219
barometer	306	Ruby	2010-05-04 12:53:55	219
base62	306	Ruby	2010-05-04 12:53:55	219
baself	306	Ruby	2010-05-04 12:53:55	219
basewoot	306	Ruby	2010-05-04 12:53:55	219
basketcase	306	Ruby	2010-05-04 12:53:55	219
bat	306	Ruby	2010-05-04 12:53:55	219
bayuploader	306	Ruby	2010-05-04 12:53:55	219
bb-ruby	306	Ruby	2010-05-04 12:53:55	219
bcinvoicer	306	Ruby	2010-05-04 12:53:55	219
bcodec	306	Ruby	2010-05-04 12:53:55	219
bcrypt-ruby	164	C	2010-05-04 12:53:55	219
bcrypt-ruby	306	Ruby	2010-05-04 12:53:55	219
bdb2	164	C	2010-05-04 12:53:55	219
beamr	306	Ruby	2010-05-04 12:53:55	219
bee	306	Ruby	2010-05-04 12:53:55	219
beenverified	306	Ruby	2010-05-04 12:53:55	219
beeptoys	306	Ruby	2010-05-04 12:53:55	219
beer	306	Ruby	2010-05-04 12:53:55	219
behaviors	306	Ruby	2010-05-04 12:53:55	219
bells	306	Ruby	2010-05-04 12:53:55	219
belongs-to-enum	306	Ruby	2010-05-04 12:53:55	219
bench	306	Ruby	2010-05-04 12:53:55	219
bencode	306	Ruby	2010-05-04 12:53:55	219
betabrite	306	Ruby	2010-05-04 12:53:55	219
betfairclient	306	Ruby	2010-05-04 12:53:55	219
