#  file: rfProjNatLang2010-May.txt
#  package: rfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of RubyForge project 
#  information generated from the list of projects gathered in 2010-May
#
#  Raw html data was inserted into database by running our java-based Rubyforge 
#  spidering program based on the libraries at ossmole.sf.net in our CVS tree.
#  This html data was then parsed and scraped to extract interesting facts.
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#
#  SELECT proj_unixname, code, description, date_collected, datasource_id
#  FROM rf_project_natural_language
#  WHERE datasource_id=219
#  ORDER BY proj_unixname
#
#  datasource_id = 219 is the 2010-May run on Rubyforge.

proj_unixname	code	description	date_collected	datasource_id
awesome-usps	275	English	2010-05-04 12:53:54	219
awis4ruby	275	English	2010-05-04 12:53:54	219
awshucks	275	English	2010-05-04 12:53:54	219
axis-netcam	275	English	2010-05-04 12:53:54	219
azureusonrails	275	English	2010-05-04 12:53:54	219
b10g	275	English	2010-05-04 12:53:54	219
backgroundrb	275	English	2010-05-04 12:53:54	219
backlog	275	English	2010-05-04 12:53:54	219
backofficegems	275	English	2010-05-04 12:53:54	219
backup	275	English	2010-05-04 12:53:54	219
backupgem	275	English	2010-05-04 12:53:54	219
backupman	275	English	2010-05-04 12:53:54	219
bacuview	275	English	2010-05-04 12:53:54	219
bake	275	English	2010-05-04 12:53:55	219
baker	275	English	2010-05-04 12:53:55	219
ballerr	275	English	2010-05-04 12:53:55	219
ballerr	279	German	2010-05-04 12:53:55	219
bangkok	275	English	2010-05-04 12:53:55	219
barcode	275	English	2010-05-04 12:53:55	219
barcode-gen	275	English	2010-05-04 12:53:55	219
barometer	275	English	2010-05-04 12:53:55	219
base62	275	English	2010-05-04 12:53:55	219
baself	275	English	2010-05-04 12:53:55	219
baself	295	Russian	2010-05-04 12:53:55	219
basewoot	275	English	2010-05-04 12:53:55	219
bat	275	English	2010-05-04 12:53:55	219
bayuploader	275	English	2010-05-04 12:53:55	219
bb-ruby	275	English	2010-05-04 12:53:55	219
bcinvoicer	275	English	2010-05-04 12:53:55	219
bcodec	275	English	2010-05-04 12:53:55	219
bcrypt-ruby	275	English	2010-05-04 12:53:55	219
beamr	275	English	2010-05-04 12:53:55	219
bee	275	English	2010-05-04 12:53:55	219
beenverified	275	English	2010-05-04 12:53:55	219
beeptoys	278	Japanese	2010-05-04 12:53:55	219
behaviors	275	English	2010-05-04 12:53:55	219
bells	275	English	2010-05-04 12:53:55	219
belongs-to-enum	275	English	2010-05-04 12:53:55	219
bench	279	German	2010-05-04 12:53:55	219
betabrite	275	English	2010-05-04 12:53:55	219
betfairclient	275	English	2010-05-04 12:53:55	219
bettercable	275	English	2010-05-04 12:53:55	219
betternestedset	275	English	2010-05-04 12:53:55	219
bettybuilder	275	English	2010-05-04 12:53:56	219
bibstudy	277	Spanish	2010-05-04 12:53:56	219
bibtexparser	275	English	2010-05-04 12:53:56	219
binaryparse	275	English	2010-05-04 12:53:56	219
binbackup	275	English	2010-05-04 12:53:56	219
bingodisk	275	English	2010-05-04 12:53:56	219
bio-graphics	275	English	2010-05-04 12:53:56	219
bioactive	275	English	2010-05-04 12:53:56	219
biocatalogue	275	English	2010-05-04 12:53:56	219
biomart	275	English	2010-05-04 12:53:56	219
bioruby	275	English	2010-05-04 12:53:56	219
bioruby	278	Japanese	2010-05-04 12:53:56	219
bioruby-annex	275	English	2010-05-04 12:53:56	219
bit-struct	275	English	2010-05-04 12:53:56	219
bitchun	275	English	2010-05-04 12:53:56	219
bitchun	295	Russian	2010-05-04 12:53:56	219
bitpack	275	English	2010-05-04 12:53:56	219
bitstring	275	English	2010-05-04 12:53:56	219
bitter	275	English	2010-05-04 12:53:56	219
bj-on-old-rails	275	English	2010-05-04 12:53:56	219
bl6g	275	English	2010-05-04 12:53:56	219
blackcloth	275	English	2010-05-04 12:53:56	219
blacklight	275	English	2010-05-04 12:53:56	219
blanket	275	English	2010-05-04 12:53:56	219
