#  file: sfRawDbEnvData2009-Dec.txt
#  package: sfRawData2009-Dec
#  description of file/package:
#
#  This package includes raw data files from our database of Sourceforge project 
#  information generated from the list of projects gathered on 2009-Dec
#
#  Raw data was inserted into database by running the scripts:
#  parseHtmlDBEnvSF.pl
#
#  This particular file includes raw "DB Environment" data for each project 
#  that shows this info on their SF project pages. (Not every project lists this 
#  information.)
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (afterall we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2009) SourceForge Available at: 
#  http://flossmole.org
#
#  SELECT * FROM `project_db_environment` WHERE datasource_id=206
#
#  description of columns:
#  proj_unixname: the name of the project at sourceforge (PK)
#  code: the code number (given by SF) for the database environment (PK)
#  description: what that code number means currently, as defined by SF
#  date_collected: this is the date the data was inserted
#  datasource_id: when was this data gathered, and on which run? (PK)
proj_unixname	code	description	date_collected	datasource_id
acervonline	525	PostgreSQL (pgsql)	2010-01-19 11:56:40	206
acervonline	513	Project is a network-based DBMS (database system)	2010-01-19 11:56:40	206
acervonline	508	SQL-based	2010-01-19 11:56:40	206
aceserver	524	MySQL	2010-01-19 11:56:40	206
acesstvdigital	507	XML-based	2010-01-19 11:56:40	206
acgtracker	525	PostgreSQL (pgsql)	2010-01-19 11:56:40	206
acgvision	508	SQL-based	2010-01-19 11:56:40	206
acgvision	524	MySQL	2010-01-19 11:56:40	206
acgvision	502	JDBC	2010-01-19 11:56:40	206
achaeasystem	524	MySQL	2010-01-19 11:56:40	206
achaeasystem	504	Perl DBI/DBD	2010-01-19 11:56:40	206
achaeasystem	525	PostgreSQL (pgsql)	2010-01-19 11:56:40	206
achaeasystem	531	SQLite	2010-01-19 11:56:40	206
acharacter	521	Flat-file	2010-01-19 11:56:40	206
achecker	524	MySQL	2010-01-19 11:56:40	206
achviewer	521	Flat-file	2010-01-19 11:56:40	206
acidcult	525	PostgreSQL (pgsql)	2010-01-19 11:56:40	206
acidfile	512	Project is a file-based DBMS (database system)	2010-01-19 11:56:40	206
acidforum	524	MySQL	2010-01-19 11:56:40	206
aciksb	518	Microsoft Access	2010-01-19 11:56:40	206
aciqqezet	524	MySQL	2010-01-19 11:56:40	206
aciqra	521	Flat-file	2010-01-19 11:56:40	206
ackertodo	524	MySQL	2010-01-19 11:56:40	206
ackertodo	508	SQL-based	2010-01-19 11:56:40	206
ackertray	524	MySQL	2010-01-19 11:56:40	206
ackpoller	525	PostgreSQL (pgsql)	2010-01-19 11:56:40	206
ackpoller	502	JDBC	2010-01-19 11:56:40	206
acl	524	MySQL	2010-01-19 11:56:40	206
aclanalyser	508	SQL-based	2010-01-19 11:56:40	206
aclazarus	524	MySQL	2010-01-19 11:56:40	206
aclazarus	519	xBase	2010-01-19 11:56:40	206
acm-system	508	SQL-based	2010-01-19 11:56:40	206
acm2vclub	515	Project is a database conversion tool	2010-01-19 11:56:40	206
acmas	524	MySQL	2010-01-19 11:56:40	206
acmcontester	524	MySQL	2010-01-19 11:56:40	206
acme	516	Project is a relational object mapper	2010-01-19 11:56:40	206
acme	524	MySQL	2010-01-19 11:56:40	206
acmedupl	502	JDBC	2010-01-19 11:56:40	206
acmedupl	525	PostgreSQL (pgsql)	2010-01-19 11:56:40	206
acmeox	502	JDBC	2010-01-19 11:56:40	206
acmgr	521	Flat-file	2010-01-19 11:56:40	206
acmm	531	SQLite	2010-01-19 11:56:40	206
acms-liveupdate	524	MySQL	2010-01-19 11:56:40	206
acms-liveupdate	508	SQL-based	2010-01-19 11:56:40	206
acmwebsite	508	SQL-based	2010-01-19 11:56:40	206
acmx	514	Project is a tool for a proprietary database file format	2010-01-19 11:56:40	206
aco	524	MySQL	2010-01-19 11:56:40	206
acode	521	Flat-file	2010-01-19 11:56:40	206
acodegen	508	SQL-based	2010-01-19 11:56:40	206
acodegen	507	XML-based	2010-01-19 11:56:40	206
acompanhantes	506	Python Database API	2010-01-19 11:56:40	206
aconix	502	JDBC	2010-01-19 11:56:40	206
acorairc	508	SQL-based	2010-01-19 11:56:40	206
acorndb	509	Other API	2010-01-19 11:56:40	206
acorndb	523	Other file-based DBMS	2010-01-19 11:56:40	206
acorrer	524	MySQL	2010-01-19 11:56:40	206
acosi	524	MySQL	2010-01-19 11:56:40	206
acostplanstanic	518	Microsoft Access	2010-01-19 11:56:40	206
acostplanstanic	530	Microsoft SQL Server	2010-01-19 11:56:40	206
acostplanstanic	524	MySQL	2010-01-19 11:56:40	206
acostplanstanic	526	Oracle	2010-01-19 11:56:40	206
acountthing	508	SQL-based	2010-01-19 11:56:40	206
acp-2	524	MySQL	2010-01-19 11:56:40	206
acp-2	511	Project is a database management tool	2010-01-19 11:56:40	206
