#  file: fsfProjectInfo2010-May.txt
#  package: fsfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of Free Software 
#  Foundation project information generated from the list of projects gathered 
#  in 2010-May
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#  
#  SELECT proj_num, proj_unixname, date_collected, datasource_id, url, real_url, desc_short, desc_long, user_level 
#  FROM fsf_projects 
#  WHERE datasource_id=221 
#  ORDER BY proj_num
#
#  datasource_id = 221 is the 2010-May collection from FSF.
proj_num	proj_unixname	date_collected	datasource_id	url	real_url	desc_short	desc_long	user_level
3899	aigaion	2010-05-03 16:09:25	221	http://directory.fsf.org/project/aigaion	http://aigaion.sourceforge.net	Aigaion is a web-based system for managing annotated bibliographies. It is BibTeX compliant and can 	Aigaion is a php/mysql based multi-user system for managing annotated bibliographies. It allows the user(s) to order publications in a self-chosen (overlapping) topic structure, offers BibTex and RIS import and export and has an intuitive user interface.	
3900	aide	2010-05-03 16:09:25	221	http://directory.fsf.org/project/aide	http://www.cs.tut.fi/~rammer/aide.html	Intrusion detection system	The Advanced Intrusion Detection Environment does\neverything Tripwire (tm) does and more.\n\nThe program creates a database from the regular expression rules\nthat it finds from the config file. Once this database is initialized\nyou can use it to verify the integrity of the files. It has several\nmessage digest algorithms that are used to check the integrity of the\nfile. More algorithms can be added with relative ease. All of the\nusual file attributes can also be chacked for inconsistencies. It can\nread databases from older or newer versions.	
3901	agnostos	2010-05-03 16:09:25	221	http://directory.fsf.org/project/agnostos	http://www.xenoclast.org/agnostos/	Web-based tool for managing to do lists	Agnostos is a simple Web-based tool for managing\nto do lists. It's designed to prevent the cerebral stack overflow that\noccurs when you try to keep track of several simultaneous projects by\nbrainpower alone. You can prioritize tasks (optionally by date), and\nassign them to individuals, workgroups, departments, or any\ncombination of the three. Tasks can be assigned priorities and due\ndates, and sorted by status, priority, or due date.\n\nThe current release includes simple reporting facilities (which\ndescribe the progress on a particular project over the previous week)\nand an 'audit trail' for each task (time and date of each change of\nstatus and priority priority, or individual, group, or department to\nwhich it is assigned).	
3902	agendaroids	2010-05-03 16:09:25	221	http://directory.fsf.org/project/agendaroids	http://www.newbreedsoftware.com/agendaroids/	A simple vector-based asteroid-shooting game	A clone of 'Asteroids' using fixed-point math,\noriginally developed for the Agenda VR3 GNU/Linux-based handheld PDA.\n	
3903	agave	2010-05-03 16:09:25	221	http://directory.fsf.org/project/agave	http://home.gna.org/colorscheme/	A simple GNOME application for generating color schemes.	GNOME Colorscheme lets you select a starting color \nand generate six different kinds of color schemes.  The colors can then  \nbe copied to the clipboard for easy use in HTML and CSS. It is currently  \na very simple but useful utility.\n	
3904	agatha	2010-05-03 16:09:25	221	http://directory.fsf.org/project/agatha	http://agatha.sourceforge.net/	A simple PHP script for streaming music and playlists with Apache.	Agatha is a Web-based MP3 playing system that allows the home user or office group to stream music, create, manage, and share play lists, and control the playing of music on a remote system. It does not require a database and has full play-on-server support.	
3905	aften	2010-05-03 16:09:25	221	http://directory.fsf.org/project/aften	http://aften.sourceforge.net/	A simple A/52 (AC-3) audio encoder.	Aften is a simple A/52 (AC-3) audio encoder based\non the FFMpeg libraries. The name is an acronym\nfor A/Fifty-Two ENcoder. It is also Danish and\nNorwegian word for 'evening'.  It is able to\ncreate stereo and multi-channel AC3-compatible\naudio streams.\n	
3906	afick	2010-05-03 16:09:25	221	http://directory.fsf.org/project/afick	http://afick.sourceforge.net/	File integrity checker	'afick' is a multi-platform file integrity\nchecker. It works by first creating a database that represents a\nsnapshot of the essential parts of your computer system. You then run\nthe script to discover all modifications made since the snapshot was\ntaken (i.e. files added, changed, or removed). It shows new, deleted\nand changed files (rights, owner, size, content).\n	
3907	afick-Webmin	2010-05-03 16:09:25	221	http://directory.fsf.org/project/afick-Webmin	http://afick.sourceforge.net/	Facilitates afick remote administration	This Webmin module facilitates Afick remote\nadministration. It lets administrators to consult history and archives\nlogs, change the Afick configuration, and run Afick.\n	
3908	affinity	2010-05-03 16:09:25	221	http://directory.fsf.org/project/affinity	http://code.google.com/p/affinity-search/	is a desktop search tool.	Affinty is a desktop search tool, which hopes to provide a quick way to get at all the different information on your desktop. It achieves this by having various back-ends, but implemented through one standard interface.\n<br>\nCurrent Features\n<ul>\n<li>Front-end to both the Beagl and Tracker desktop search engines. </li>\n<li>Has actions (configurable through Desktop files), which speed up common tasks. </li>\n<li>Has built-in, user-configurable, filters which work in the the entry box, so typing pics:london will only bring up pictures. </li>\n<li>Super-fast application searching through an built-in list of applications. </li>\n<li>Colours can be customised to your taste. </li>\n<li>Lives in the system-tray, but can be called by a global key stroke. Default is Ctrl+Alt+a, but you can change it to anything you like!</li>\n</ul>\n	
3909	affero	2010-05-03 16:09:25	221	http://directory.fsf.org/project/affero	http://www.affero.org/	Software to facilitate funding of non-profits	Affero's software project was created to\nfacilitate funding for Free Software and Open Source projects and to\nfacilitate more effective dialogue among groups. With Affero, those\nwho receive support from Internet forums or mailing lists, or private\ndiscussions can now say "thanks" quickly and easily through ratings,\ncomments and donations to the causes selected by the person who helped\nthem.\n\n<P>Affero combines a peer based reputation system with a commerce\nsystem. Individuals can rate other individuals and make payments on\ntheir behalf. Any person can rate another person's contribution. The\nsystem doesn't come bundled with any particular forum or community\nplatform, so any independent community host can integrate the services\nand individuals can share reputation across various communities.\n	
3910	aewm	2010-05-03 16:09:25	221	http://directory.fsf.org/project/aewm	http://www.red-bean.com/~decklin/aewm/	Lightweight window manager	'aewm' is a minimalist window manager for X11. It\nhas no nifty features, but is light on resources and extremely simple\nin appearance. It should eventually make a good reference\nimplementation of the ICCCM. A few separate programs are included to\nhandle running programs, switching between windows, etc.\n	
3911	gnuae	2010-05-03 16:09:25	221	http://directory.fsf.org/project/gnuae	http://www.senecass.com/software/gnuae/	Software to produce alternative energy systems	'GnuAE' is the first release of a series of\nprograms dealing with alternate energy systems (photovoltaic, wind,\nand hydro).  GnuAE is the design and system sizing software, and\nTraceGUI (the next release, about 90% done) is a GUI for DC->AC power\ninverters (data logging and control). The main project is Abelmon\n(about 20% done), a power management system for off-grid houses.\n\n<P>With GnuAE, you select the various loads of a system, select\nphotovoltaic panels and other components, and GnuAE figures out the\nquantity of panels, batteries, wire sizes, etc.\n	Intermediate
3912	aegis	2010-05-03 16:09:25	221	http://directory.fsf.org/project/aegis	http://aegis.sourceforge.net/	Software configuration management system	Aegis is a transaction-based software management\nsystem. It provides a framework within which developers work on\nchanges independently, and coordinates integrating those changes back\ninto the master source code. The program supports geographically\ndistributed development.\n\n Aegis supports distributed and multiple repositories, change sets,\nmultiple lines of development, multiple simultaneous active branches,\nand branching to any depth. It enforces a development process which\nrequires that change sets "work" (they must build successfuly and\noptionally include and pass tests) before being integrated into the\nproject baseline. It also ensures that code reviews have been performed.	
3913	advancestocktracker	2010-05-03 16:09:25	221	http://directory.fsf.org/project/advancestocktracker	http://ast.sourceforge.net/	A web based stock tracker	Advanced Stock Tracking System (AST) is a Web-based application for keeping track of stocks. It features a portfolio with dividend tracking, a worksheet to keep track of prospects, a stock comparison utility, and a search engine for the stock market based heavily on technical analysis.	
3914	advance	2010-05-03 16:09:25	221	http://directory.fsf.org/project/advance	http://advance.sourceforge.net/	Personal information management (PIM) system	Advance is an open source personal information\nmanagement (PIM) system which is database-backed, Qt based,\ncross-platform, and includes support for KDE. Advance provides\nprovides schedule, task and contact management.\n	
3915	adtool	2010-05-03 16:09:25	221	http://directory.fsf.org/project/adtool	http://dexy.mine.nu/adtool	Utility for Active Directory administration	'adtool' is a *nix command line utility for Active\nDirectory administration. Its features include user and group\ncreation, deletion, modification, password setting, directory query,\nand search capabilities.\n	
3916	adns	2010-05-03 16:09:25	221	http://directory.fsf.org/project/adns	http://www.chiark.greenend.org.uk/~ian/adns/	Resolver library for C and C++ programs	Includes automatic sanity checking and responses\nthat are automatically decoded into a natural C representation. \n Very easy to use for simple programs that just want to look up\nMX records or translate names to addresses. Time-to-live, CNAME, and\nsimilar information are returned in an easy to use manner, and you can\nlaunch many queries at once and deal with the replies\nasynchronously. The program reports errors in a way that\ndistinguishes the cause of failure.\n	
3917	adjtimex	2010-05-03 16:09:25	221	http://directory.fsf.org/project/adjtimex	http://www.ibiblio.org/linsearch/lsms/adjtimex.html	Displays or sets the kernel time variable	This program gives you raw access to the kernel\ntime variables. For a machine connected to the Internet, or equipped\nwith a precision oscillator or radio clock, the best way to keep the\nsystem clock correct is with xntpd. \n\nHowever, for a standalone intermittently connected machine, you may\nuse adjtimex instead to at least correct for systematic\ndrift. Adjtimex can optionally adjust the system clock using the CMOS\nclock as a reference, and can log times for long-term estimation of\nthe drift rates.\n	
3918	adie	2010-05-03 16:09:25	221	http://directory.fsf.org/project/adie	http://www.fox-toolkit.org/adie.html	Programmer&#39;s text editor	Adie is a fast and convenient programming text\neditor written using the FOX Toolkit. It is also a convenient file\nviewer, supporting several methods to move from one file to the\nnext. For each visited file, it remembers where you were last looking,\nand which special places have been bookmarked, so you can quickly\nreturn to frequently visited places. Users can optionally visit files\nwith a single click by displaying the File/Directory browser side by\nside with the text.\n	
3919	adcd	2010-05-03 16:09:25	221	http://directory.fsf.org/project/adcd	http://www.nongnu.org/adcd/adcd.html	Small CD player for GNU/Linux	Adcd is a CD player for GNU/Linux with a ncurses\n(text mode) interface. It features all the functions expected in a\ncompact disc player, including playing selected tracks, random playing\nand loop mode. Also features a non-interactive mode for those who want\nto play their CDs while using the console for something else.\n	
3920	adacom	2010-05-03 16:09:25	221	http://directory.fsf.org/project/adacom	http://lglwww.epfl.ch/Team/MW/mw_components.html	Toolset for Ada	A component library for the Ada language. The four\nmain categories are data structures, math, Ada programming tools, and\nOS interface.\n	
3921	active	2010-05-03 16:09:25	221	http://directory.fsf.org/project/active	http://www.active.org.au/doc/	Free groupware	'Active' creates a set of Web pages that lets Web\nsurfers contribute to a shared calendar, groups listing, and\nmultimedia news feed with discussion. It's designed to be easy to use,\nand easy to read the results. The program is under ongoing development\nas the backend for indymedia.org, and active.org.au.\n	
3922	actim	2010-05-03 16:09:25	221	http://directory.fsf.org/project/actim	http://exom.sourceforge.net	Provides the ability to transfer files and execute commands via e-mail.	Actim allows you to send and retrieve files, and to call command line programs on a target machine via emails. The application can handle both synchronous and asynchronous requests with basic security features. It has both command line and graphical user interfaces. This can be useful if, for example, your home PC does not have any access to your office workstation which is behind the company firewall. 	
3923	acpitool	2010-05-03 16:09:25	221	http://directory.fsf.org/project/acpitool	http://freeunix.dyndns.org:8000/site2/acpitool.shtml	A versatile command line ACPI client for Linux.	AcpiTool is a Linux ACPI client. It's a small\ncommand line application, intended to be a\nreplacement for the apm tool. The primary target\naudience are laptop users, since these people are\nmost interested in things like battery status,\nthermal status and the ability to suspend (sleep\nmode). The program simply accesses the /proc/acpi\nor /sysfs entries to get or set ACPI values. A\ncomputer running a Linux kernel from the 2.4.x or\n2.6.x series with ACPI enabled is needed.\nIt also supports various extensions for Toshiba, Asus, and IBM Thinkpad laptops.\n	
3924	acovea	2010-05-03 16:09:25	221	http://directory.fsf.org/project/acovea	http://www.coyotegulch.com/products/acovea/index.html	Compiler optimization tool	ACOVEA (Analysis of Compiler Optimizations via an\nEvolutionary Algorithm) implements a genetic algorithm to find the\n"best" options for compiling programs with the GCC C and C++\ncompilers. "Best" is defined as those options that produce the fastest\nexecutable program from a given source code. Acovea can also be\nextended to test other programming languages and non-GCC compilers.\n	
3925	acon	2010-05-03 16:09:25	221	http://directory.fsf.org/project/acon	http://members.tripod.com/ahmedahamid/arabic/arabic.html	Displays Arabic text	Acon monitors one or more virtual consoles while\nrunning in the backgrounds. If it finds arabic letters, Acon will write\nthem in the correct direction. You must be root to run it.\n\n<P>The program has two modes of operation. The first is a left to\nright console, in which the default language is English. Use this when\nmost of your document is in english. The second mode is a right to\nleft console, in which the default language is Arabic. Use this when\nmost of your document is in arabic.\n	
3926	acmemail	2010-05-03 16:09:25	221	http://directory.fsf.org/project/acmemail	http://acmemail.sourceforge.net/	Multiuser IMAP/POP3 to Web gateway MUA	'acmemail' is a multiuser IMAP/POP3 to Web gateway\n(or webmail program). It reads mail from a mail server and displays it\nusing HTML on a web server. It has full support for MIME and\nmod_perl and is quite pretty.\n	
3927	acme	2010-05-03 16:09:25	221	http://directory.fsf.org/project/acme	http://www.hadess.net/misc-code.php3	Provides support for special keys on laptops	ACME is a small GNOME tool to make use of the\nmultimedia buttons present on most laptops and Internet keyboards:\nVolume, Brightness, Power, Eject, My Home, Search, E-Mail, Sleep,\nScreensaver, Finance, WWW, Calculator, Record, Close Window, Shade\nWindow, Play, Stop, Pause, Previous, Next, Groups, Media, Refresh, and\nHelp buttons. It works on all the platforms GNOME supports (laptops\nand PCs). It uses either OSS or ALSA for Volume control.\n	
3928	acm	2010-05-03 16:09:25	221	http://directory.fsf.org/project/acm	http://www.gnu.org/software/acm	Aerial combat simulation game	ACM is a LAN-oriented, multiplayer aerial combat\nsimulation. Players engage in air to air combat against one another\nusing heat seeking missiles and cannons. The program has support for\n16, 24, and 32 bit graphics cards.\n	
3929	ackerTodo	2010-05-03 16:09:25	221	http://directory.fsf.org/project/ackerTodo	http://ackertodo.sourceforge.net	Web-based todo list manager	'ackerTodo' is a Web-based todo list manager that\nsupports multiple users, multiple languages, and themes.\n	
3930	achievoATK	2010-05-03 16:09:25	221	http://directory.fsf.org/project/achievoATK	http://www.achievo.org/atk	Web application development framework	Achievo ATK is an object oriented Web-application\nFramework, written in PHP. It is targeted at developers who wish to\nfocus on business logic, instead of coding HTML.  Where other\napplication frameworks mainly provide a large set of utility classes,\nATK provides a complete framework that requires only small amounts of\ncode to get usable applications, while maintaining full flexibility.\n\n<P>It is currently the back-end software for the 'achievo' project\nmanagement/project tracking tool.\n	
3931	achievo	2010-05-03 16:09:25	221	http://directory.fsf.org/project/achievo	http://www.achievo.org/	Web-based project management and tracking tool	Achievo is a Web-based project management and\ntracking tool for small- to medium-sized companies, aiming to become a\nfully featured ERP-like system in the future. Features include a time\nregistration module with several statistical tools. Achievo is\nmulti-language, fully customizable, and uses a modular system to allow\nfuture extensions. The package is currently available in 13 languages.\n	
3932	acct	2010-05-03 16:09:25	221	http://directory.fsf.org/project/acct	http://savannah.gnu.org/projects/acct/	GNU system accounting utilities	The GNU Accounting utilities `ac', `accton',\n`last', `lastcomm', and `sa' add login and process accounting support\nto GNU/Linux. "Login accounting" provides summaries of system resource\nusage based on connect time, and "process accounting" provides\nsummaries based on the commands executed on the system. \n	
3933	access_user_class	2010-05-03 16:09:25	221	http://directory.fsf.org/project/access_user_class	http://www.finalwebsites.com/snippets.php?id=10	Easy to use PHP class to protect pages and register new users	Access_user Class is an easy to use system for protecting pages and register users. They main features are: User-login, user registration, user update, remember login information, page protection, forgotten password recovery, mail based account activation and multi language message reporting and since the latest versions: maintain extra user profile information, access levels, a limited (safe) admin panel, manual account activation and an improved password check. The class is powered by MySQL and PHP sessions. Inside the package are examples for all primary methods.	
3934	abuse	2010-05-03 16:09:25	221	http://directory.fsf.org/project/abuse	http://www.cs.uidaho.edu/~cass0664/fRaBs/	Shoot-&#39;em-up game	Abuse is a 2D side-scrolling shoot-'em-up\naction/puzzle game.\n	
3935	absense	2010-05-03 16:09:25	221	http://directory.fsf.org/project/absense	http://www.unix-wissen.de/absence/	Calendar for keeping track of people	'absence' is a calendar tool for keeping track of\npeople (but could be adapted for any other object) on a daily\nbasis. It is meant to replace the traditional whiteboard where someone\nhas used a permanent magic marker to mark a matrix, and\nvacations/training/etc. are marked with non-permanent markers as\nblocks. 'absence' is a CGI system, and has a resolution of one day.\n\n<P>It is not meant for keeping appointments or for other activities\nthat requires finer resolution. It generates an image for each month\nto be displayed using the GD library, and it can be configured to\nproduce PNG or GIF (or even JPEG).\n	
3936	abscan	2010-05-03 16:09:25	221	http://directory.fsf.org/project/abscan	http://www.thinknew.ca/analytics/	Automated Baseflow Separation for Canadian datasets (ABScan) is a Hydrograph Analysis tool that auto	Automated Baseflow Separation for Canadian datasets (ABScan) is a Hydrograph Analysis tool that automatically filters streamflow data into runoff and baseflow components. The model is designed to be used with Environment Canada's free HYDAT database which is updated regularly and contains daily, monthly, and instantaneous data for streamflow, water level, and sediment data for over 2500 active and 5500 discontinued hydrometric monitoring stations across Canada. \nThe software offers several filtering algorithms (Lyne and Hollick, Chapman, Eckhardt) and output options (CSV, Excel) for up to 50 years of data at a time. It is suitable for use with any distributed runoff models, and can easily be adapted for use in non-Canadian datasets.\n	
3937	abook	2010-05-03 16:09:25	221	http://directory.fsf.org/project/abook	http://abook.sourceforge.net/	Addressbook program	Abook is a text-based addressbook program\nspecifically designed to use with mutt mail client (although it can\nalso be used independently). It has import filters for mutt, pine, and\nthe Netscape addressbook, and export filters for mutt, pine, the\nNetscape addressbook, HTML, elm, plain text, spruce, and the GnomeCard\naddressbook.\n	
3938	abiword	2010-05-03 16:09:25	221	http://directory.fsf.org/project/abiword	http://www.abisource.com/	Word processor from the AbiSource Project desktop suite	AbiWord is a full featured word processor. Current\nfeatures include:\n\n<ul>\n\t<li>basic character formatting</li>\n\t<li>paragraph alignment</li>\n\t<li>spell-check</li>\n\t<li>import of Word97 and RTF documents</li>\n\t<li>export to RTF, Text. HTML, and LaTeX formats</li>\n\t<li>interactive ruler and tabs</li>\n\t<li>styles</li>\n\t<li>unlimited undo/redo</li>\n\t<li>multiple column control</li>\n\t<li>widow/orphan control</li>\n\t<li>find/replace</li>\n\t<li>images</li>\n</ul>\n	
3939	abdabi	2010-05-03 16:09:25	221	http://directory.fsf.org/project/abdabi	http://savannah.gnu.org/projects/abdabi/	Service discovery system for DotGNU	Abdabi is a service discovery system for Web\nservices and other service offerings. It has an RDF-based web of\ninformation, containing data on various companies and their service\nofferings, at its core. Anyone may submit additional information to\nthis web. The issues of spam and potentially wrong or misleading\ninformation are adddressed by a web of trust.\n\n<P>Everyone is free to operate an Abdabi server; the system does not\nhave a central server. When the data in a server's local database\ncannot answer a user's query, the server querys other servers for\nadditional information (queries from other servers must be answered\nusing only information in the local database). Each server may have\nits own rules for evaluating recommendations and the web of trust.\n	
3940	abcsh	2010-05-03 16:09:25	221	http://directory.fsf.org/project/abcsh	http://www.gnu.org/software/abcsh/	Shell for processing ABC music notation	'abcsh', still in the planning stages, will be a\nshell for processing ABC music notation files. It could form the\nfoundation of a larger system for music composition and orchestration\nusing ABC music notation as a means of representing musical\nperformance. The shell hopes to handle routine ABC transformation like\npart extraction, transposition, part merging etc. It will also be\ndesigned so that you can access the ABC notation file content from\nembedded scripting languages.\n\n<P>It supports ABC music notation version 2.0.	
3941	abcpp	2010-05-03 16:09:25	221	http://directory.fsf.org/project/abcpp	http://abcplus.sourceforge.net/	Preprocessor for ABC music files	'abcpp' is a simple yet powerful preprocessor\ndesigned for, but not limited to, ABC music files. It provides\nconditional output, macros, symbol renaming, and file inclusion. It\nwas written to overcome incompatibilities between ABC packages, and to\nfacilitate writing portable, and more readable ABC files.\n	
3942	abcm2ps	2010-05-03 16:09:25	221	http://directory.fsf.org/project/abcm2ps	http://moinejf.free.fr/	Converts music from ABC format to PostScript	abcm2ps is a package that converts music tunes\nfrom ABC format to PostScript. Based on abc2ps version 1.2.5, it was\ndeveloped mainly to print baroque organ scores that have independant\nvoices played on one or more keyboards, and a pedal-board. It\nintroduces many extensions to the ABC language that make it suitable\nfor classical music.\n	
3943	abclock	2010-05-03 16:09:25	221	http://directory.fsf.org/project/abclock	http://odur.let.rug.nl/~kleiweg/abclock/	Analog bitmap clock	'abclock' gives a spatial representation of\ntime. It isn't tied to the design of a mechanical clock, but instead\nuses the natural properties of bitmaps: straight lines and\nrectangles. The clock uses ordinary hours and minutes. Placement and\nmovement of objects is analogous to mechanical clocks. Time has a\nsymmetrical property that is reflected in the way time changes in this\nclock.  It is clear and exact up to parts of minutes, even when the\nbitmap is very small.\n	
3944	abcde	2010-05-03 16:09:25	221	http://directory.fsf.org/project/abcde	http://lly.org/~rcw/abcde/page/	Rips, encodes, and tags CDs with one command	'abcde' is a frontend to cdparanoia, wget,\ncd-discid, id3, and your favorite Ogg/MP3/Flac encoder (Oggenc is the\ndefault). With one comand, it grabs a CD, converts each track to\nOgg/MP3/Flac, and comments or ID3-tags each file. It supports multiple\noutput in a single CD read, volume normalization, gapless encoding\n(with Lame), parallelization, SMP, HTTP proxies, customizable filename\norganization and munging, playlist generation, and remote distributed\nencoding via distmp3.\n	
3945	abc2ps	2010-05-03 16:09:25	221	http://directory.fsf.org/project/abc2ps	http://www.ihp-ffo.de/~msm/	Typesetting program for ABC format	Abc2ps is a typesetting program for ABC, a code\nfor typsetting music that uses standard ASCII characters. It reads a\nfile containing abc code and outputs the music to another file in\nPostscript. The music can then displayed (i.e. using ghostview) or\nprinted on a Postscript printer. \n	
3946	aardvark	2010-05-03 16:09:25	221	http://directory.fsf.org/project/aardvark	http://www.laffeycomputer.com/shellutils.html	Three utilities to make working with shell scripts easier	The Aardvark Shell Utils collection includes the\nfollowing three utilities: \n<pre>\n    Realpath- implementation of the 'realpath' function for returning\n    the canonicalized absolute pathname of an input path. This\n    generates an absolute pathname with all symlinks resolved and all\n    '.' and '..' characters removed. Many commands do not work well\n    with relative paths or paths containing symlinks. Realpath\n    resolves these absolute paths. \n\n    Filebase- returns the base portion of a filename, that is the\n    filename with its extension (e.g. .txt) removed. It returns\n    everything preceeding the last period in the input string. The\n    period itself is not returned.\n\n    Fileext- returns the extension portion of a filename\n    (e.g. txt). It returns everything following the last period in the\n    input string. The period itself is not returned.\n</pre>\n	
3947	aapl	2010-05-03 16:09:25	221	http://directory.fsf.org/project/aapl	http://www.elude.ca/aapl/	Library of C++ programming tools	Aapl is a C++ template library for generic\nprogramming. It contains Linked List, Avl Tree, Vector, Binary Search\nTable, Double Ended Queue, and Merge Sort. The library is designed to\nbe versatile for the programmer. For example, the linked list utilizes\nboth inheritance and templates to allow a single instance of a data\nstructure to be an element in multiple lists.  In general, Aapl data\nstructures do not have private data members and are thus not\nabstracted away.\n	
3948	aalib	2010-05-03 16:09:25	221	http://directory.fsf.org/project/aalib	http://aa-project.sourceforge.net/aalib/	ASCII art library	'Aalib' is a low level gfx library that works on\nany kind of terminal. It does not require graphics devices (in fact,\nno graphical output is possible), and is particularly useful for those\nwith older hardware who do not want to worry about overloading their\nsystems with graphical applications.\n	
3949	aRts	2010-05-03 16:09:25	221	http://directory.fsf.org/project/aRts	http://www.arts-project.org/	Framework for developing modular multimedia applications	'aRts' is a framework for developing modular\nmultimedia applications. The sound server, artsd, lets multiple\napplications cooperatively process and output sound and music. aRts\nprovides its filter and synthesis capabilities to other applications\nusing the multimedia communication protocol (MCOP). \n\n<P>The package is also capable of modular realtime synthesis. It can\ncreate sounds & music (realtime midi synthesis) using small modules\nlike oscillators for creating waveforms, various filters, mixers,\nfaders, etc.\n\n<P>As of Dec 02, 2004, development on this project has been\ndiscontinued.\n	
3950	aMule	2010-05-03 16:09:25	221	http://directory.fsf.org/project/aMule	http://www.amule.org/	All-platform port of eMule	aMule is short for "all-platform eMule-like\nfile-sharing program", or, in short, "all-platform Mule". It's a port\nof the well-known eMule P2P client for the eDonkey2000 file sharing\nnetwork, and supports most of eMule features. It also provides a small\nseparate Web server and command line interface to connect to a running\naMule via the network.\n	
3951	aITALC	2010-05-03 16:09:25	221	http://directory.fsf.org/project/aITALC	http://www-zeuthen.desy.de/theory/aitalc	Performs automated perturbative loop calculations of cross sections in high energy physics	The main goal is to create numerical programs\ndirectly from Feynman rules. It is actually developed for few known\nmodels like the electroweak standard model and QED, and the limit of\napplication is, for the moment, the 2 to 2 particles reactions\ninvolving only external fermions\n	
3952	aBridge	2010-05-03 16:09:25	221	http://directory.fsf.org/project/aBridge	http://www.abridgegame.org/	Online bridge game	'aBridge' lets you to play bridge online with\nother real people. It supports speech synthesis, so you can listen to\nthe bids and chat conversation rather than simply gaze at the screen\nwaiting for someone to play. aBridge also has some rudimentary bots,\nfor when other players aren't online, but their AI is very basic.\n	
3953	a2ps	2010-05-03 16:09:25	221	http://directory.fsf.org/project/a2ps	http://www.gnu.org/software/a2ps/	Any to PostScript filter	Program started as a text to PostScript converter,\nwith pretty printing and all the expected features of this kind of\nprogram, but it can now handle other file types (PostScript, Texinfo,\nDVI, web-authoring, PDF, etc.) provided you have the necessary tools.\n\nWhile highly configurable, everything was designed so that even a\nnovice can do complicated PostScript manipulations. For instance, the\nprogram can delegate the processing of some files to other filters\n(such as groff, texi2dvi, dvips, gzip,etc.) which allows a uniform\ntreatment (n-up, page selection, duples, etc.) of heterogeneous files\nIt also includes support for a wide range of programming languages,\nencodings (ISO Latins, Cyrillic, etc.), medias, and Native Language\nSupport (NLS).	
3954	a2png	2010-05-03 16:09:25	221	http://directory.fsf.org/project/a2png	http://a2png.sourceforge.net	Converts plain text into PNG images.	a2png converts plain text into PNG images.  You can select which font to use and output dimensions.\nText can either be read from files or standard input.\n\nThis program uses either the Cairo Graphics library or the GD library for the rendering.\n	
3955	a2b	2010-05-03 16:09:25	221	http://directory.fsf.org/project/a2b	http://billposer.org/Software/a2b.html	Converts a textual representation of a number to binary	'Ascii2Binary' reads textual representations of\nnumbers separated by whitespace and produces the binary equivalents as\noutput. Users select the type and size/precision of the binary output\nwith command line flags. The program is useful for generating test\ndata and linking programs that generate textual output to programs\nthat require binary input. The number formats supported are those\nsupported by strtod(3), strtoll(3), and strtoull(3).\n	
3956	a2b-game	2010-05-03 16:09:25	221	http://directory.fsf.org/project/a2b-game	http://www.poojyum.com/a2b/	An abstract train game.	a2b is an abstract train game where you guide\ntrains to their destination without letting them\ncollide with each other. Each game is played on a\nset of tracks on which trains run at regular\nintervals. You pick a train and accelerate, brake,\nor stop as necessary to safely guide it to its\ndestination. Since trains are continously being\nlaunched, more than 1 train will want to use the\nsame section of a track, potentially leading to a\ncollision. You must resolve this by making a train\nwait while you rush another train. As a last\nresort, you can send a train back to its base.\n	
3957	Zuul	2010-05-03 16:09:25	221	http://directory.fsf.org/project/Zuul	http://zuul.sourceforge.net/	PHP-based frontend for the MLDonkey p2p app	Zuul is a PHP-based frontend for the MLDonkey p2p\napp.  It supports a large set of MLDonkey commands to provide complete\nfunctionality and is designed with simplicity in mind.  Features\ninclude searching, pausing, resuming, setting download priorities,\nserver management, options management, and MLDonkey process\nmanagement.  It currently uses the MLDonkey telnet interface to\ncommunicate with MLDonkey core.\n	
3958	ZopeWatchdog	2010-05-03 16:09:25	221	http://directory.fsf.org/project/ZopeWatchdog	http://search.cpan.org/author/OPITZ/Zope-Watchdog-Daemon-2.1/	Monitors Zope&#39;s memory usage	Zope Memory Watchdog is a Perl script/daemon that\nwatches Zope's memory usage and restarts it if it is too big. It has\ncommand line help and also POD-entries for use with perldoc. It's\nquite simple and easy to extend.\n	
3959	ZoneMinder	2010-05-03 16:09:25	221	http://directory.fsf.org/project/ZoneMinder	http://www.zoneminder.com/	Applications for video capture, analysis, recording, and monitoring	ZoneMinder is a set of applications which support\ncapture, analysis, recording, and monitoring of video data coming from\ncameras attached to a GNU/Linux system. Its Web interface lets users view,\narchive, review, and delete images and movies. The image analysis\nsystem is highly configurable: users can retain specific events while\neliminating false positives. \n\nZoneMinder defines a set of individual 'zones' of varying\nsensitivity and functionality for each camera. Certain regions can be\neliminated,and certain areas can be defined in such a way that they\nwill alarm if thresholds are exceeded in conjunction with other zones.	
