#  file: fmRawProjectLicense2010-May.txt
#  package: fmProjectData
#  description of file/package:
#
#  This package includes raw data files from our database of Freshmeat project 
#  information generated from the list of projects gathered in 2010-May
#
#  Raw data was inserted into database by running the scripts:
#  scraper.pl and url_resolver.pl on the RDF files provided by Freshmeat. Get 
#  these files like this:
#  curl -O http://download.freshmeat.net/backend/fm-projects.rdf.bz2
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (afterall we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#
#  SELECT project_id, projectname_short, license
#  FROM fm_projects
#  WHERE datasource_id=218
#  ORDER BY project_id
#
#  datasource_id = 218 is the 2010-May run on freshmeat.
project_id	projectname_short	license
40897	mactelnet\n    	GPL\n    
40899	kipt\n    	BSD Revised\n    
40901	imtask\n    	LGPL\n    
40904	andromda\n    	BSD Original\n    
40906	itbpn\n    	Shareware\n    
40909	suavedns\n    	GPL\n    
40914	p2p-radio\n    	GPL\n    
40916	grade\n    	GPL\n    
40918	js2mouse\n    	GPL\n    
40921	jtlt\n    	LGPL\n    
40922	pylint\n    	GPL\n    
40925	comcenter\n    	GPL\n    
40926	vtkfltk\n    	\n    
40927	menu2wm\n    	BSD Revised\n    
40929	hlg\n    	BSD Revised\n    
40930	teamannouncecal\n    	GPL\n    
40933	squirrel_lang\n    	zlib/libpng\n    
40934	megami\n    	MIT/X\n    
40938	soniumaddressbook\n    	GPL\n    
40940	kerncob\n    	GPL\n    
40941	qmail_install\n    	GPL\n    
40942	wbmtrustees\n    	GPL\n    
40944	mysongdb\n    	GPL\n    
40949	tipiwiki\n    	GPL\n    
40950	nukesim-classes\n    	\n    
40951	imgtops\n    	MIT/X\n    
40952	bane\n    	Public Domain\n    
40953	emelfm2\n    	GPLv3\n    
40954	smtpsend\n    	Public Domain\n    
40956	wrt54g\n    	GPL\n    
40960	toppers\n    	Other\n    
40961	isbn\n    	Freeware\n    
40963	dcmule\n    	GPL\n    
40965	nuku\n    	GPL\n    
40970	sdp2rat\n    	Perl\n    
40972	yadms\n    	GPL\n    
40973	verbi\n    	GPL\n    
40974	j2da\n    	BSD Revised\n    
40975	peffisaur\n    	GPL\n    
40976	mudmapper\n    	GPL\n    
40977	pyamp\n    	GPL\n    
40979	ktml3\n    	AFPL\n    
40980	comfimm\n    	GPL\n    
40982	syrep\n    	GPL\n    
40983	randomplay\n    	GPL\n    
40984	shorlfilter\n    	GPL\n    
40985	mage\n    	\n    
40987	maildirtree\n    	GPL\n    
40990	koules\n    	GPL\n    
40993	hpux11-random\n    	GPL\n    
40994	deskfinity\n    	\n    
40995	xsh-paranoia\n    	GPL\n    
41002	mbel\n    	LGPL\n    
41005	manageabilityservicesforlinux\n    	Freeware\n    
41007	visualapplicationbuilder\n    	Freeware\n    
41008	jarclassfinder\n    	Freeware\n    
41010	applicationtoolsforextensionservices\n    	Freeware\n    
41011	jikesbytecodetoolkit\n    	Freeware\n    
41014	enforcer\n    	GPL\n    
41015	phpcrawl\n    	GPL\n    
41016	antiright\n    	GPL\n    
41020	zvtm\n    	GPL\n    
41023	netbsd-ppbus\n    	BSD Revised\n    
41025	lore\n    	\n    
41026	vee\n    	LGPL\n    
41027	phpwebdesk\n    	GPL\n    
41030	log4php\n    	LGPL\n    
41031	splitmastream\n    	GPL\n    
41033	mserve\n    	GPL\n    
41036	megaupload\n    	MPL\n    
41037	spamgame\n    	GPL\n    
41038	superwaba\n    	LGPL\n    
41041	quickinfo\n    	Shareware\n    
41048	px-gui\n    	GPL\n    
41049	arabic_wordlist\n    	GPL\n    
41051	finomaton\n    	GPL\n    
41054	catool\n    	\n    
41055	flava\n    	BSD Revised\n    
41056	clusterssh\n    	GPL\n    
41057	expressserver\n    	\n    
41058	gnomenetselect\n    	GPL\n    
41061	getdcc\n    	GPL\n    
41062	timestool\n    	\n    
41063	etiquette\n    	GPL\n    
41065	libstree\n    	BSD Revised\n    
41066	xsh\n    	GPL\n    
41067	zsi\n    	MIT/X\n    
41068	diadbdesigner\n    	GPL\n    
41071	cdvtoc\n    	GPL\n    
41072	fspclient\n    	MIT/X\n    
41073	jose\n    	GPL\n    
41074	iclip\n    	Shareware\n    
41077	naiban\n    	BSD Original\n    
41079	xml-security-c\n    	Apache\n    
41081	kdexecutor\n    	\n    
41085	docebolms\n    	GPL\n    
41088	grammidity\n    	GPL\n    
41090	xpvm\n    	GPL\n    
41096	privatelsm\n    	GPL\n    
41097	jdg-qos-script\n    	GPL\n    
41102	hamilcar\n    	GPL\n    
41109	novosecbcext\n    	MIT/X\n    
41110	jis\n    	GPL\n    
41111	yabause\n    	GPL\n    
41112	ooomacro\n    	GPL\n    
41113	diogene87\n    	GPL\n    
41114	logilab-common\n    	GPL\n    
41115	netkernel\n    	\n    
41116	jskat\n    	GPL\n    
41117	easychem\n    	GPL\n    
41119	bandwidthd\n    	GPL\n    
41120	rcslib\n    	Public Domain\n    
41122	gbsplay\n    	GPL\n    
41124	avi2vcd\n    	GPL\n    
41125	par_perl\n    	Artistic\n    
41126	geoirc\n    	GPL\n    
41127	rlib\n    	GPL\n    
41128	jucas\n    	Apache\n    
41130	xflow\n    	GPL\n    
41134	gentoox\n    	GPL\n    
41135	popflush\n    	GPL\n    
41136	ocrad\n    	GPLv3\n    
41139	php_gen\n    	GPL\n    
41140	quickorder\n    	GPL\n    
41141	kripper\n    	GPL\n    
41145	web2database\n    	GPL\n    
41146	ffsqldb\n    	GPL\n    
41147	radiodb\n    	\n    
41151	izen\n    	GPL\n    
41155	kesi\n    	GPL\n    
41156	amibanex\n    	Freeware\n    
41157	inti-gl\n    	LGPL\n    
41159	palmtuner\n    	GPL\n    
41160	gnome-isdn\n    	GPL\n    
41161	wmctrl\n    	GPL\n    
41163	xmgraph\n    	\n    
41166	xlogo\n    	GPL\n    
41168	clusterknoppix\n    	GPL\n    
41169	yavr\n    	GPL\n    
41174	jmlm\n    	BSD Original\n    
41176	yjp\n    	Other\n    
41178	vtools\n    	Freeware\n    
41180	drivebackup\n    	\n    
41181	mpgfe\n    	GPL\n    
41183	audiolink\n    	GPL\n    
41184	tclkeymon\n    	GPL\n    
41187	icmplibrary\n    	GPL\n    
41188	pwig\n    	BSD Revised\n    
41190	phppaypalipn\n    	GPL\n    
41192	ltpconf\n    	GPL\n    
41195	addressbook\n    	GPL\n    
41197	tcvp\n    	MIT/X\n    
41198	tivo-mplayer\n    	GPL\n    
41200	netcpr\n    	GPL\n    
41212	blackadder\n    	Other\n    
41214	xorro\n    	GPL\n    
41220	jftp2\n    	Freeware\n    
41222	phplive\n    	Other\n    
41225	openhpi\n    	BSD Original\n    
41226	ssc\n    	GPL\n    
41227	6502dis\n    	GPL\n    
41228	fetchmailmon\n    	GPL\n    
41231	astrofitshdrtrans\n    	Perl\n    
41235	mp3roaster\n    	GPL\n    
41236	bugxter\n    	\n    
41238	omcsnetcpp\n    	LGPL\n    
41239	cyberfusion\n    	Other\n    
41240	jvt2\n    	GPL\n    
41241	easymemory\n    	\n    
41243	securpass\n    	Other\n    
41246	openssg\n    	GPL\n    
41247	pdo\n    	BSD Revised\n    
41249	freejava\n    	Freeware\n    
41250	freeb\n    	GPL\n    
41251	nomen\n    	LGPL\n    
41252	gemhun\n    	GPL\n    
41253	nutexvserver\n    	GPL\n    
41254	epson_setup\n    	GPL\n    
41255	bugs\n    	GPL\n    
41256	verlihub\n    	GPL\n    
41257	glossword\n    	GPL\n    
41258	arpdetect\n    	MIT/X\n    
41261	mp3splt\n    	GPL\n    
41262	photoorganizer\n    	GPLv3\n    
41263	stumpwm\n    	GPL\n    
41264	karmack\n    	GPL\n    
41266	phpwebmin\n    	BSD Revised\n    
41268	viperide\n    	GPL\n    
41271	sedforth\n    	Public Domain\n    
41273	aerialchat\n    	Public Domain\n    
41275	mplayerplug-in\n    	GPL\n    
41278	yapab\n    	GPL\n    
41283	quica\n    	GPL\n    
41285	dbxml\n    	\n    
41286	rewritefilter\n    	Apache\n    
41287	pythmloo\n    	GPL\n    
41289	webswell\n    	\n    
41290	delineate\n    	GPL\n    
41292	xmms-lumi\n    	GPL\n    
41294	apachetop\n    	BSD Original\n    
41295	ggseq\n    	GPL\n    
41296	fbviewer\n    	GPL\n    
41298	magelan\n    	LGPL\n    
41312	phpfmg\n    	GPL\n    
41313	libpcapnav\n    	BSD Revised\n    
41314	foomatic-gui\n    	GPL\n    
41315	mantra\n    	GPL\n    
41316	mycd\n    	GPL\n    
41319	ksubtile\n    	GPL\n    
41320	jscl-meditor\n    	LGPL\n    
41324	qmail-installer\n    	GPL\n    
41325	flp-thumbnail\n    	\n    
41327	rapidtex\n    	GPL\n    
41328	axiom\n    	GPL\n    
41329	freelords\n    	GPL\n    
41331	ivjlogger\n    	GPL\n    
41332	fifos\n    	GPL\n    
41333	freecolor\n    	GPL\n    
41334	latexservice\n    	GPL\n    
41335	libopennet\n    	GPL\n    
41336	skipjack\n    	LGPL\n    
41340	qazoo\n    	GPL\n    
41341	wput\n    	Freeware\n    
41342	odot\n    	GPL\n    
41343	izsite\n    	BSD Revised\n    
41345	swendeleter\n    	Perl\n    
41346	enchant\n    	LGPL\n    
41350	frinklang\n    	Freeware\n    
41351	rdko\n    	GPL\n    
41352	pypanel\n    	GPL\n    
41355	recipants\n    	GPL\n    
41360	everest\n    	Freeware\n    
41361	simplec\n    	\n    
41363	izsound\n    	BSD Revised\n    
41368	jcap\n    	GPL\n    
41369	jbet\n    	BSD Revised\n    
41371	plusxauth\n    	GPL\n    
41372	tdhkit\n    	GPL\n    
41376	libprelude\n    	GPL\n    
41377	xrayguibasedwebscrapingtool\n    	GPL\n    
41378	bashnavigator\n    	GPL\n    
41379	phpmybackend\n    	GPL\n    
41380	phpbutton\n    	GPL\n    
41381	geomorph\n    	GPL\n    
41383	bocazas\n    	\n    
41384	cwxml\n    	LGPL\n    
41386	fontify\n    	GPL\n    
41390	livecms\n    	GPL\n    
41391	mail-notification\n    	GPL\n    
41393	libfaketime\n    	GPL\n    
41395	gbf\n    	GPL\n    
41396	wcomp\n    	GPL\n    
41397	sud\n    	BSD Revised\n    
41400	omcsnet-wn\n    	LGPL\n    
41401	cprof\n    	GPL\n    
41402	dimpy\n    	GPL\n    
41403	bytehoard\n    	GPL\n    
41404	musix\n    	GPL\n    
41408	pydspam\n    	GPL\n    
41418	jawe\n    	GPL\n    
41419	enhydrashark\n    	LGPL\n    
41422	pain\n    	GPL\n    
41423	jocache\n    	LGPL\n    
41425	chadwick\n    	GPL\n    
41427	ibargraph\n    	GPL\n    
41428	mplayerd\n    	GPL\n    
41429	pgsqlclient\n    	LGPL\n    
41430	slaptget\n    	GPL\n    
41432	datamine\n    	Artistic\n    
41434	webscarab\n    	GPL\n    
41436	dweb\n    	GPL\n    
41438	enhydra-octopus\n    	LGPL\n    
41440	lantern\n    	GPL\n    
41442	os-sim\n    	BSD Revised\n    
41443	cpp2html\n    	GPL\n    
41444	pakt\n    	FDL\n    
41445	libchron\n    	GPL\n    
41446	xlcleaner\n    	GPL\n    
41449	sourcemage\n    	GPL\n    
41452	lwneuralnet\n    	LGPL\n    
41453	diamondwiki\n    	GPL\n    
41454	geotoad\n    	BSD Revised\n    
41457	zsrep\n    	FDL\n    
41458	xmlvs\n    	Perl\n    
41460	lve\n    	GPL\n    
41461	ibackup\n    	GPL\n    
41462	dacco\n    	LGPL\n    
41463	jumpnbump\n    	GPL\n    
41464	jasperdesigner\n    	GPL\n    
41465	mod_scrmable\n    	GPL\n    
41466	etedit\n    	GPL\n    
41467	iobind\n    	zlib/libpng\n    
41468	sqlppnet\n    	zlib/libpng\n    
41470	amigashell\n    	GPL\n    
41471	lukkari\n    	GPL\n    
41474	swingset\n    	BSD Original\n    
41476	fastframe\n    	LGPL\n    
41479	glinuxsms\n    	GPL\n    
41485	rlisp\n    	Public Domain\n    
41492	sorttag\n    	GPL\n    
41495	modplugplay\n    	GPL\n    
41496	weechat\n    	GPLv3\n    
41498	pop3spam\n    	GPL\n    
41499	tnsgen\n    	\n    
41500	heroscribe\n    	GPL\n    
41501	jwgc\n    	GPL\n    
41502	dbaconnect\n    	Freeware\n    
41504	viewit\n    	Shareware\n    
41505	indi\n    	LGPL\n    
41508	fedora_project\n    	Open Software\n    
41509	magick\n    	Artistic\n    
41511	zmscanner\n    	GPL\n    
41512	snescom\n    	GPL\n    
41514	promethee\n    	GPL\n    
41515	pgadmin3\n    	Artistic\n    
41519	pblang\n    	GPL\n    
41520	boolmin\n    	LGPL\n    
41525	cairo\n    	MIT/X\n    
41529	ifchk\n    	GPL\n    
41531	commons\n    	LGPL\n    
41532	buzztrollmud\n    	GPL\n    
41533	osd\n    	\n    
41534	wyoguide\n    	Open Software\n    
41539	planetg\n    	BSD Original\n    
41542	ip6wall\n    	GPL\n    
41544	faqit\n    	GPL\n    
41545	picwiz\n    	GPL\n    
41546	linvdr\n    	GPL\n    
41547	enhydrakelp\n    	GPL\n    
41548	enhydradirector\n    	GPL\n    
41549	enhydradods\n    	GPL\n    
41552	ateprog\n    	GPL\n    
41555	helpgui\n    	GPL\n    
41556	geoserver\n    	GPL\n    
41560	clhp\n    	LGPL\n    
41562	wmstatfs\n    	GPL\n    
41563	apple2fs\n    	GPL\n    
41564	xgalagapp\n    	GPL\n    
41565	informa\n    	LGPL\n    
41571	decked\n    	Perl\n    
41574	aethera\n    	GPL\n    
41576	jniosocket\n    	LGPL\n    
41577	sptpl\n    	LGPL\n    
41578	lover\n    	GPL\n    
41581	wyoeditor\n    	\n    
41583	jwtm\n    	GPL\n    
41586	glibmm\n    	LGPL\n    
41588	analyze_ecgs\n    	GPL\n    
41589	bsflite\n    	BSD Original\n    
41590	md5guard\n    	GPL\n    
41591	lopster-tools\n    	GPL\n    
41592	roadsofserbia\n    	GPL\n    
41593	xrdesktop\n    	GPL\n    
41594	toga\n    	\n    
41596	amphetarate\n    	GPL\n    
41599	amazonas\n    	\n    
41600	sddns\n    	GPL\n    
41603	gai-nebulus\n    	GPL\n    
41608	ggmud\n    	GPL\n    
41609	etw\n    	GPL\n    
41611	slacktrack\n    	GPL\n    
41612	mod_img\n    	BSD Revised\n    
41615	upcase\n    	GPL\n    
41616	pyfilemaker\n    	GPL\n    
41618	ffmpegx\n    	Shareware\n    
41619	komport\n    	GPL\n    
41628	pymusicd\n    	Python\n    
41631	yaspi\n    	GPL\n    
41635	splitdist\n    	GPL\n    
41637	mp3ocd\n    	BSD Original\n    
41640	connectman\n    	GPL\n    
41643	cvsbrancher\n    	GPL\n    
41644	fftv\n    	LGPL\n    
41648	d-bus\n    	\n    
41649	blogtk\n    	BSD Revised\n    
41650	uriaccessfordb2\n    	Freeware\n    
41651	replicationmonitoringcenterfordb2\n    	Freeware\n    
41652	easyminingproceduresfordb2intelligentminer\n    	Freeware\n    
41653	webspherestudioplug-infordb2intelligentminer\n    	Freeware\n    
41654	jsynoptic\n    	LGPL\n    
41656	phonebookcontactsmanager\n    	\n    
41660	mp3taglib\n    	GPL\n    
41661	libchmxx\n    	LGPL\n    
41663	sleuthkit\n    	IBM Public\n    
41664	autopsy\n    	GPL\n    
41665	antipodes_cubes\n    	Other\n    
41667	ez-ipupdate\n    	GPL\n    
41669	pymmlib\n    	Artistic\n    
41670	drawtree\n    	GPL\n    
41671	discomatic\n    	GPL\n    
41672	nalanda\n    	GPL\n    
41675	fachwerk\n    	GPL\n    
41677	testnetwork\n    	Other\n    
41678	mirbsd\n    	BSD Original\n    
41683	fapg\n    	GPL\n    
41684	pureadmin\n    	GPL\n    
41685	mkdvd\n    	GPL\n    
41686	luau\n    	GPL\n    
41688	ssis\n    	GPL\n    
41690	halayer\n    	GPL\n    
41691	symmetrichaos\n    	GPL\n    
41692	codethatmenu\n    	\n    
41700	objectkitchen\n    	Freeware\n    
41701	heirloom\n    	\n    
41703	eggsham\n    	GPL\n    
41704	storage\n    	\n    
41706	algae\n    	GPL\n    
41708	xample\n    	\n    
41709	elemenope\n    	GPL\n    
41710	protocolwatch\n    	GPL\n    
41711	zengine\n    	BSD Revised\n    
41713	e-mbuttons\n    	GPL\n    
41715	getattach_pl\n    	GPL\n    
41716	ossdvd\n    	GPL\n    
41721	gnome2-perl\n    	LGPL\n    
41722	gjlv\n    	GPL\n    
41724	otpw\n    	GPL\n    
41725	pycdk\n    	GPL\n    
41727	aupcheck\n    	GPL\n    
41728	atrisframework\n    	LGPL\n    
41729	httping\n    	GPL\n    
41730	dol\n    	GPL\n    
41733	antispam-filter\n    	GPL\n    
41734	tidal_wave\n    	GPL\n    
41736	combinecd\n    	GPL\n    
41737	maxent_toolkit\n    	LGPL\n    
41743	vomitsystem\n    	BSD Revised\n    
41745	greencard\n    	BSD Revised\n    
41746	dvd2divx3pass\n    	Freeware\n    
41747	netwib\n    	GPLv3\n    
41748	netwox\n    	GPLv3\n    
41749	annif\n    	GPL\n    
41750	netwag\n    	GPLv3\n    
41752	ferretcms\n    	GPL\n    
41753	udo\n    	GPL\n    
41754	xdflengine\n    	GPL\n    
41756	jag\n    	GPL\n    
41759	hgl\n    	BSD Revised\n    
41761	rumt\n    	GPL\n    
41762	pmh\n    	GPL\n    
41763	supportapp\n    	MPL\n    
41767	jackbot\n    	GPL\n    
41768	activeui\n    	\n    
41769	cwbot\n    	GPL\n    
41770	openvip\n    	GPL\n    
41773	ankur\n    	GPL\n    
41775	morebalance\n    	GPL\n    
41777	sql_inject\n    	GPL\n    
41778	class_protect_picture\n    	GPL\n    
41779	class_requirement\n    	GPL\n    
41780	camltemplate\n    	GPL\n    
41781	linkgrammarwn\n    	GPL\n    
41782	swingwt\n    	Common Public\n    
41783	skale\n    	Freeware\n    
41784	neobio\n    	GPL\n    
41786	dnsadministration\n    	GPL\n    
41788	libigen\n    	LGPL\n    
41791	smc-milter\n    	GPL\n    
41792	ledder\n    	GPL\n    
41793	x2u\n    	Other\n    
41795	docconversion\n    	GPL\n    
41796	js_bigdecimal\n    	\n    
41799	jgim\n    	LGPL\n    
41802	vcard4j\n    	LGPL\n    
41803	ooolib\n    	LGPL\n    
41804	ve_edit\n    	GPL\n    
41806	eidetic\n    	GPL\n    
41807	mixit\n    	\n    
41823	repune\n    	GPL\n    
41825	edeity\n    	GPL\n    
41826	emerde\n    	GPL\n    
41827	jwchat\n    	GPL\n    
41828	anarchist\n    	GPL\n    
41829	dcmd\n    	GPL\n    
41830	timestamp\n    	GPL\n    
41833	s2k2smi\n    	GPL\n    
41834	pvpnd\n    	GPL\n    
41835	google-taglib\n    	\n    
41836	gsasl\n    	GPL\n    
41837	capitalizer\n    	GPL\n    
41840	driverloader\n    	\n    
41842	gxmessage\n    	GPLv3\n    
41844	spreadxmlrpclib\n    	GPL\n    
41846	icpld\n    	BSD Original\n    
41847	pidget\n    	LGPL\n    
41848	poseidon1\n    	GPL\n    
41851	logwatcher\n    	BSD Original\n    
41852	danstuner\n    	GPL\n    
41853	dynalbum\n    	GPL\n    
41855	miniwiki\n    	GPL\n    
41856	jasplogging\n    	GPL\n    
41857	sonic-rainbow\n    	GPL\n    
41859	ree\n    	GPL\n    
41861	jcalendar\n    	BSD Revised\n    
41862	openguides\n    	Perl\n    
41863	databean\n    	GPL\n    
41870	cachecc1\n    	GPL\n    
41871	tktextviewer\n    	Artistic\n    
41873	deep-water\n    	GPL\n    
41874	ircleech\n    	GPL\n    
41875	lighthawk\n    	MIT/X\n    
41876	pyspg\n    	GPL\n    
41878	mau\n    	GPL\n    
41879	piwigo\n    	GPL\n    
41881	meep\n    	GPL\n    
41882	wmxkb\n    	GPL\n    
41884	dasystem\n    	GPL\n    
41885	cslh\n    	GPL\n    
41886	ggiterm\n    	GPL\n    
41887	mpfc\n    	GPL\n    
41888	adv_graph_chart\n    	Shareware\n    
41889	xmlface\n    	\n    
41891	news-overview\n    	Perl\n    
41893	news-web\n    	Perl\n    
41895	icegenerator\n    	GPL\n    
41897	jex\n    	GPL\n    
41898	sesame-wifi\n    	GPL\n    
41900	fetchrss\n    	LGPL\n    
41902	cawh\n    	GPL\n    
41904	podwiki\n    	GPL\n    
41905	mynetmonitor\n    	GPL\n    
41909	axis-wsse\n    	Apache\n    
41910	testlink\n    	GPLv2\n    
41915	coefficient\n    	LGPL\n    
41916	osxnews\n    	BSD Original\n    
41917	geostar\n    	Public Domain\n    
41922	phpnewsgroups\n    	GPL\n    
41924	radcard\n    	Other\n    
41925	usbtcpbridge\n    	GPL\n    
41928	erni\n    	Artistic\n    
41929	dnsya\n    	GPL\n    
41932	liblohs\n    	GPL\n    
41934	usermanager_pureftpd\n    	BSD Revised\n    
41937	klearnnotes2\n    	GPL\n    
41938	unicycle\n    	MIT/X\n    
41939	ftidoe\n    	Other\n    
41941	foo2zjs\n    	GPL\n    
41942	pcp\n    	GPL\n    
41943	picocom\n    	GPL\n    
41944	avsap\n    	GPL\n    
41945	yaprm\n    	GPL\n    
41947	splinetree\n    	Freeware\n    
41948	ofc\n    	GPL\n    
41949	mod_spin\n    	GPL\n    
41952	fuse-emulator\n    	GPL\n    
41953	sctplib\n    	LGPL\n    
41956	tjmail\n    	LGPL\n    
41957	cognix\n    	Artistic\n    
41958	copperminephotogallery\n    	GPL\n    
41959	kernel_sym_manip\n    	GPL\n    
41963	rvm\n    	GPL\n    
41965	libnetdude\n    	BSD Revised\n    
41966	tvprg\n    	GPL\n    
41969	efcxfss\n    	GPL\n    
41971	uihierarchy\n    	SUN Public\n    
41974	video-2-1394\n    	GPL\n    
41975	modama\n    	GPL\n    
41976	quad-pres\n    	MIT/X\n    
41977	genu\n    	GPL\n    
41979	blcheck\n    	GPL\n    
41982	biferno\n    	GPL\n    
41984	dhttpd\n    	BSD Revised\n    
41989	buflib\n    	GPL\n    
41990	bloat\n    	GPL\n    
41991	rve\n    	GPL\n    
41993	ppgplot\n    	LGPL\n    
41994	aeswepd\n    	GPL\n    
41996	rpnjcalc\n    	GPL\n    
41998	myer\n    	GPL\n    
41999	dupman\n    	Common Public\n    
42002	openbooking\n    	GPL\n    
42003	popupwin\n    	GPL\n    
42007	jwebservices\n    	\n    
42011	gto\n    	LGPL\n    
42013	logilogi\n    	GPL\n    
42016	jabberxmlrpclib\n    	LGPL\n    
42017	musicman\n    	LGPL\n    
42021	anamail\n    	GPL\n    
42022	httpwebserver\n    	GPL\n    
42024	megalettering\n    	GPL\n    
42025	openpop\n    	LGPL\n    
42026	eltclsh\n    	BSD Revised\n    
42027	beep-player\n    	GPL\n    
42028	otfgallery\n    	GPL\n    
42030	bfm\n    	GPL\n    
42031	iptables-p2p\n    	GPL\n    
42033	jdemo\n    	Common Public\n    
42034	pam_x509\n    	GPL\n    
42035	netpanzer\n    	GPL\n    
42038	surnia\n    	W3C\n    
42040	xmlconfiguration\n    	GPL\n    
42044	larrymessenger\n    	GPL\n    
42045	xvidcap\n    	GPL\n    
42051	chkdb\n    	MIT/X\n    
42052	smbwget\n    	GPL\n    
42054	designer-fw\n    	GPL\n    
42055	webjournal\n    	GPL\n    
42056	jspbrowser\n    	GPL\n    
42059	fuzzy\n    	GMGPL\n    
42060	goem\n    	GPL\n    
42062	webcabcolorpicker\n    	Freeware\n    
42072	intervals\n    	GMGPL\n    
42073	measurement_units\n    	GMGPL\n    
42074	match\n    	GMGPL\n    
42075	components\n    	GMGPL\n    
42076	strings_edit\n    	GMGPL\n    
42078	tables\n    	GMGPL\n    
42079	neopop-sdl\n    	GPL\n    
42080	ldarch\n    	GPL\n    
42081	baagrid\n    	\n    
42084	txfchat\n    	GPL\n    
42085	huffzip\n    	GPL\n    
42086	3dscheme\n    	GPL\n    
42089	cqfd\n    	GPL\n    
42090	irclogger\n    	GPL\n    
42091	spidered\n    	BSD Original\n    
42092	phpgradebook\n    	GPL\n    
42094	elfcmp\n    	\n    
42101	jcluster\n    	GPL\n    
42102	oap\n    	GPL\n    
42103	scripfm\n    	GPL\n    
42108	penguincards\n    	GPL\n    
42109	ooomakro\n    	GPL\n    
42110	wsprops\n    	GPL\n    
42112	veth\n    	GPL\n    
42113	canship\n    	GPL\n    
42114	x10cm17a\n    	LGPL\n    
42116	helixplayer\n    	\n    
42118	lash\n    	GPL\n    
42121	addresses\n    	LGPL\n    
42123	smbc\n    	GPL\n    
42127	mecca\n    	BSD Revised\n    
42128	fastscript\n    	Shareware\n    
42131	cl-interpol\n    	BSD Revised\n    
42132	tcblibrary\n    	BSD Revised\n    
42133	captive\n    	GPL\n    
42134	fh-unget\n    	GPL\n    
42136	hogmem\n    	GPL\n    
42137	jadhoc\n    	GPL\n    
42138	biborb\n    	GPL\n    
42140	uob-nomad\n    	SUN Public\n    
42141	openwfe\n    	BSD Revised\n    
42142	ipin\n    	\n    
42143	diggerdiff\n    	BSD Revised\n    
42145	cpshufflesature\n    	Public Domain\n    
42154	diskimg\n    	GPL\n    
42155	tcron\n    	GPL\n    
42157	webcabcaptionview\n    	Freeware\n    
42158	rotatingbanner\n    	Freeware\n    
42159	dosbox\n    	GPL\n    
42161	serlook\n    	GPL\n    
42164	lvp\n    	GPL\n    
42167	flens\n    	BSD Revised\n    
42168	mci\n    	GPL\n    
42169	networkslime\n    	Freeware\n    
42170	quagga\n    	GPLv2\n    
42172	directoryassistant\n    	BSD Revised\n    
42176	libwbxml\n    	GPL\n    
42178	musatagger\n    	GPL\n    
42179	wizsolitaire\n    	Shareware\n    
