#  file: owDevProjects2010-May.txt
#  package: owRawData
#  description of file/package:
#
#  This package includes raw data files from our database of objectweb project 
#  information generated from the list of projects gathered in May of 2010
#
#  Raw html data was inserted into database by running our java-based objectweb 
#  spidering program based on the libraries at ossmole.sf.net in our CVS tree.
#  This html data was then parsed and scraped to extract interesting facts.
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#
#  SELECT proj_unixname, dev_loginname, is_admin, position, date_collected, datasource_id
#  FROM ow_developer_projects
#  WHERE datasource_id=220
#  ORDER BY proj_unixname, dev_loginname
#
#  datasource_id = 220 is the May 2010 run on objectweb.

proj_unixname	dev_loginname	is_admin	position	date_collected	datasource_id
celtix	jiangning	0	Developer	2010-05-03 15:29:48	220
celtix	jimma	0	Developer	2010-05-03 15:29:48	220
celtix	jliu	0	Developer	2010-05-03 15:29:48	220
celtix	jsquires	0	Developer	2010-05-03 15:29:48	220
celtix	maomaode	0	Developer	2010-05-03 15:29:48	220
celtix	ofitz	0	Doc Writer	2010-05-03 15:29:48	220
celtix	peterjones	0	Developer	2010-05-03 15:29:48	220
celtix	seanoc	0	Developer	2010-05-03 15:29:48	220
celtix	smccarth	0	Doc Writer	2010-05-03 15:29:48	220
celtix	tomli	0	Undefined	2010-05-03 15:29:48	220
celtix	ulhasbhole	0	Developer	2010-05-03 15:29:48	220
clif	abonnefoy	0	Developer	2010-05-03 15:29:50	220
clif	ahiba	0	Developer	2010-05-03 15:29:50	220
clif	beyler_olivier	0	Developer	2010-05-03 15:29:50	220
clif	chassand	0	Developer	2010-05-03 15:29:50	220
clif	dillense	1	Project Manager	2010-05-03 15:29:50	220
clif	fab	0	Developer	2010-05-03 15:29:50	220
clif	flmc8433	0	Developer	2010-05-03 15:29:50	220
clif	fmetral	0	Developer	2010-05-03 15:29:50	220
clif	jchaumont	0	Developer	2010-05-03 15:29:50	220
clif	kalo	0	Developer	2010-05-03 15:29:50	220
clif	marchemi	0	Developer	2010-05-03 15:29:50	220
clif	pcrepieux	0	Developer	2010-05-03 15:29:50	220
clif	philijer	0	Developer	2010-05-03 15:29:50	220
clif	rdruilhe	0	Developer	2010-05-03 15:29:50	220
clif	skars	0	Developer	2010-05-03 15:29:50	220
clif	tescalle	1	Project Manager	2010-05-03 15:29:50	220
clif	tomas	1	Developer	2010-05-03 15:29:50	220
clif	vachet	0	Developer	2010-05-03 15:29:50	220
clif	vincenco	1	Developer	2010-05-03 15:29:50	220
cmi	amrania	0	Developer	2010-05-03 15:29:53	220
cmi	benoitf	1	Project Manager	2010-05-03 15:29:53	220
cmi	bourzabe	0	Undefined	2010-05-03 15:29:53	220
cmi	bricardq	0	Developer	2010-05-03 15:29:53	220
cmi	eyindanga	1	Project Manager	2010-05-03 15:29:53	220
cmi	fornacif	0	Developer	2010-05-03 15:29:53	220
cmi	lglglglg	0	Developer	2010-05-03 15:29:53	220
cmi	lhw09	0	Developer	2010-05-03 15:29:53	220
cmi	loris	1	Project Manager	2010-05-03 15:29:53	220
cmi	maxj07	0	Developer	2010-05-03 15:29:53	220
cmi	pelletib	1	Project Manager	2010-05-03 15:29:53	220
cmi	wangzy	0	Undefined	2010-05-03 15:29:53	220
deployment	belkhatir	0	Undefined	2010-05-03 15:29:55	220
deployment	donsez	0	Undefined	2010-05-03 15:29:55	220
deployment	flissi	1	Developer	2010-05-03 15:29:55	220
deployment	merle	1	Project Manager	2010-05-03 15:29:55	220
deployment	usero	0	Undefined	2010-05-03 15:29:55	220
director	a_madl	1	Project Manager	2010-05-03 15:29:57	220
dods	a_madl	1	Project Manager	2010-05-03 15:30:00	220
dotnetj	dotnetj	1	Undefined	2010-05-03 15:30:02	220
dotnetj	riviereg	1	Undefined	2010-05-03 15:30:02	220
dream	apace	0	Developer	2010-05-03 15:30:05	220
dream	baz	0	Developer	2010-05-03 15:30:05	220
dream	cecchet	0	Developer	2010-05-03 15:30:05	220
dream	diego-midon	0	Developer	2010-05-03 15:30:05	220
dream	ervalerio	0	Developer	2010-05-03 15:30:05	220
dream	garciap	1	Developer	2010-05-03 15:30:05	220
dream	jkornas	0	Developer	2010-05-03 15:30:05	220
