#  file: sfRawDonorsData2009-Jun.txt
#  package: sfRawData2009-Jun
#  description of file/package:
#
#  This package includes raw data files from our database of Sourceforge project 
#  information generated from the list of projects gathered on 2009-Jun
#
#  Raw data was inserted into database by running the scripts:
#  parseHtmlDonorsSF.pl
#
#  This particular file includes raw "Donors" data for each project 
#  that shows this info on their SF project pages. (Not every project lists this 
#  information.)
#
#  Scripts & raw data available at http://ossmole.sourceforge.net
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (afterall we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2008) SourceForge Available at: 
#  http://ossmole.sourceforge.net
#
#  SELECT * FROM `project_donors` WHERE datasource_id=172
#
#  description of columns:
#  proj_unixname: the name of the project at sourceforge (PK)
#  donor_id: the donor's name (PK)
#  date_collected: this is the date the data was inserted
#  datasource_id: when was this data gathered, and on which run? (PK)
proj_unixname	donor_id	datasource_id	date_collected
freecol	bmgzx	172	2009-06-11 22:20:00
freecol	rijnsent	172	2009-06-11 22:20:00
freecol	gearian	172	2009-06-11 22:20:00
freecol	tiago_aquino	172	2009-06-11 22:20:00
freecol	dwhigg	172	2009-06-11 22:20:00
freefilesync	xanthos78	172	2009-06-11 22:20:01
freeghost	paul220	172	2009-06-11 22:20:01
freeghost	orphantech	172	2009-06-11 22:20:01
freeghost	mfitch	172	2009-06-11 22:20:01
freeghost	danielmash	172	2009-06-11 22:20:01
freeghost	aucado54	172	2009-06-11 22:20:01
freeguide-tv	Anonymous donor(s)	172	2009-06-11 22:20:01
freeguide-tv	longrun	172	2009-06-11 22:20:01
freeguide-tv	sfuller1955	172	2009-06-11 22:20:01
freekiss	davidputman	172	2009-06-11 22:20:02
freekiss	Anonymous donor(s)	172	2009-06-11 22:20:02
freeorion	Anonymous donor(s)	172	2009-06-11 22:20:03
freeorion	deletedbyrantz	172	2009-06-11 22:20:03
freeorion	tsee	172	2009-06-11 22:20:03
freeorion	tkeserus	172	2009-06-11 22:20:03
freepops	rick98382	172	2009-06-11 22:20:04
freepops	teleflip	172	2009-06-11 22:20:04
freepops	mowog	172	2009-06-11 22:20:04
freepops	nicolagiacobbe	172	2009-06-11 22:20:04
freepops	Anonymous donor(s)	172	2009-06-11 22:20:04
freestdf	Anonymous donor(s)	172	2009-06-11 22:20:05
freestdf	jodonnellmfgv	172	2009-06-11 22:20:05
freesteam	Anonymous donor(s)	172	2009-06-11 22:20:05
freevo	atirc	172	2009-06-11 22:20:06
freevo	Anonymous donor(s)	172	2009-06-11 22:20:06
freewheeling	Anonymous donor(s)	172	2009-06-11 22:20:06
freewheeling	autumnautist	172	2009-06-11 22:20:06
freewheeling	daneasley	172	2009-06-11 22:20:06
freewheeling	florentberthaut	172	2009-06-11 22:20:06
freexer	Anonymous donor(s)	172	2009-06-11 22:20:06
frinika	partypoker	172	2009-06-11 22:20:07
frinika	hajdam	172	2009-06-11 22:20:07
frinika	Anonymous donor(s)	172	2009-06-11 22:20:07
frostwire	Anonymous donor(s)	172	2009-06-11 22:20:08
frostwire	felipe1982	172	2009-06-11 22:20:08
frostwire	gubatron	172	2009-06-11 22:20:08
fsaa1655g	Anonymous donor(s)	172	2009-06-11 22:20:09
fsth	Anonymous donor(s)	172	2009-06-11 22:20:10
fswordfinder	Anonymous donor(s)	172	2009-06-11 22:20:10
fullsync	Anonymous donor(s)	172	2009-06-11 22:20:12
fullsync	xmlizer	172	2009-06-11 22:20:12
fullsync	gsupp	172	2009-06-11 22:20:12
fullsync	zonetuke	172	2009-06-11 22:20:12
fusionregistry	ljcook	172	2009-06-11 22:20:14
fusionregistry	allpar	172	2009-06-11 22:20:14
fwink	Anonymous donor(s)	172	2009-06-11 22:20:16
fwink	jnardone	172	2009-06-11 22:20:16
fwink	jdh449	172	2009-06-11 22:20:16
fxfloorboard	Anonymous donor(s)	172	2009-06-11 22:20:16
fxruby	hal_fulton	172	2009-06-11 22:20:16
fxstats	Anonymous donor(s)	172	2009-06-11 22:20:16
gaim-bnet	Anonymous donor(s)	172	2009-06-11 22:20:19
galleon	muppel	172	2009-06-11 22:20:21
galleon	krkeegan	172	2009-06-11 22:20:21
galleon	victorgh	172	2009-06-11 22:20:21
galleon	eldonjon72	172	2009-06-11 22:20:21
galleon	delder	172	2009-06-11 22:20:21
gallery2flickr	papz	172	2009-06-11 22:20:21
gallerycart	Anonymous donor(s)	172	2009-06-11 22:20:21
gallerycart	mlkeffer	172	2009-06-11 22:20:21
gallerycart	cal516	172	2009-06-11 22:20:21
gallerycart	kenwilliams5	172	2009-06-11 22:20:21
gameranger	Anonymous donor(s)	172	2009-06-11 22:20:24
gametimeplus	trygvebotnen	172	2009-06-11 22:20:25
gametimeplus	Anonymous donor(s)	172	2009-06-11 22:20:25
ganttproject	Anonymous donor(s)	172	2009-06-11 22:20:26
ganttproject	edaw	172	2009-06-11 22:20:26
ganttproject	richard_brown	172	2009-06-11 22:20:26
ganttproject	shvyndin-ab	172	2009-06-11 22:20:26
ganttproject	epastele	172	2009-06-11 22:20:26
ganttpv	Anonymous donor(s)	172	2009-06-11 22:20:26
gcaldaemon	Anonymous donor(s)	172	2009-06-11 22:20:30
gcaldaemon	tmcdougal	172	2009-06-11 22:20:30
gcaldaemon	marvd	172	2009-06-11 22:20:30
gcaldaemon	curtainrod	172	2009-06-11 22:20:30
gcaldaemon	koick	172	2009-06-11 22:20:30
gcalendar-nuke	jimarron	172	2009-06-11 22:20:30
gcalendar-nuke	sixf00t4	172	2009-06-11 22:20:30
gcalendar-nuke	kbulmer	172	2009-06-11 22:20:30
gcalendar-nuke	fnolan	172	2009-06-11 22:20:30
gcalsync	Anonymous donor(s)	172	2009-06-11 22:20:30
gcs-java	war-ink	172	2009-06-11 22:20:31
gcs-java	hammerbot	172	2009-06-11 22:20:31
gcs-java	wurp	172	2009-06-11 22:20:31
gcs-java	Anonymous donor(s)	172	2009-06-11 22:20:31
geany	avantman42	172	2009-06-11 22:20:33
geany	gentoo-freak	172	2009-06-11 22:20:33
geany	alex_garel	172	2009-06-11 22:20:33
geany	kioob	172	2009-06-11 22:20:33
geany	fxguillois	172	2009-06-11 22:20:33
gearhead	johnnydmonic	172	2009-06-11 22:20:33
gearhead2	jhondai	172	2009-06-11 22:20:33
geckoproj	frenchrh	172	2009-06-11 22:20:34
geda	Anonymous donor(s)	172	2009-06-11 22:20:34
geekbind	vlm	172	2009-06-11 22:20:35
geeny	Anonymous donor(s)	172	2009-06-11 22:20:35
geexboxforwii	elsnorro	172	2009-06-11 22:20:35
geexboxforwii	torben_s	172	2009-06-11 22:20:35
genesearcher	Anonymous donor(s)	172	2009-06-11 22:20:37
geshi	Anonymous donor(s)	172	2009-06-11 22:20:43
geshi	phpzen	172	2009-06-11 22:20:43
getid3	cashisking123	172	2009-06-11 22:20:45
getid3	wbartels	172	2009-06-11 22:20:45
getid3	Anonymous donor(s)	172	2009-06-11 22:20:45
getittogether	Anonymous donor(s)	172	2009-06-11 22:20:45
gfime11webstat	Anonymous donor(s)	172	2009-06-11 22:20:46
gfime11webstat	hodelm	172	2009-06-11 22:20:46
ggap	Anonymous donor(s)	172	2009-06-11 22:20:47
gham	chfalcao	172	2009-06-11 22:20:48
gham	Anonymous donor(s)	172	2009-06-11 22:20:48
gi-gui	rolriam	172	2009-06-11 22:20:49
gimp-app	Anonymous donor(s)	172	2009-06-11 22:20:51
gimp-app	musicmanj	172	2009-06-11 22:20:51
gimp-app	andrewf1234	172	2009-06-11 22:20:51
gimp-app	larsrc	172	2009-06-11 22:20:51
gimp-win	jefurii	172	2009-06-11 22:20:51
gizmod	bernardokuri	172	2009-06-11 22:20:53
gizmod	Anonymous donor(s)	172	2009-06-11 22:20:53
glm-ajax	nicktrew	172	2009-06-11 22:20:56
glm-flv	samnsane	172	2009-06-11 22:20:56
glmom	Anonymous donor(s)	172	2009-06-11 22:20:56
globetrotter	Anonymous donor(s)	172	2009-06-11 22:20:57
gmail-lite	markthien	172	2009-06-11 22:20:59
gmail-lite	philipkd	172	2009-06-11 22:20:59
gmailerxp	jhwk	172	2009-06-11 22:21:00
gmailerxp	richgatlin	172	2009-06-11 22:21:00
gmailproxy	Anonymous donor(s)	172	2009-06-11 22:21:00
gmap-module	eduo	172	2009-06-11 22:21:00
gmap-module	Anonymous donor(s)	172	2009-06-11 22:21:00
gmenu2x	lorystorm90	172	2009-06-11 22:21:00
gmenu2x	Anonymous donor(s)	172	2009-06-11 22:21:00
gnomad2	vpyhrric	172	2009-06-11 22:21:03
gnome-cyr	Anonymous donor(s)	172	2009-06-11 22:21:04
gnome-sv	norpan	172	2009-06-11 22:21:05
gns-3	ocyl	172	2009-06-11 22:21:06
gnu-darwin	proclus	172	2009-06-11 22:21:06
gnucash	jszigetvari	172	2009-06-11 22:21:06
gnucash	lucisit	172	2009-06-11 22:21:06
gnucash	greatred	172	2009-06-11 22:21:06
gnucash	davidkmoore	172	2009-06-11 22:21:06
gnucash	norepeat	172	2009-06-11 22:21:06
gnude	Anonymous donor(s)	172	2009-06-11 22:21:07
gnustamp	Anonymous donor(s)	172	2009-06-11 22:21:09
gnutsp	rob_chou	172	2009-06-11 22:21:09
gnuwin32	tricaric	172	2009-06-11 22:21:09
gnuwin32	njall	172	2009-06-11 22:21:09
gnuwin32	dynn	172	2009-06-11 22:21:09
gnuwin32	mzoboli	172	2009-06-11 22:21:09
gnuwin32	yuzisee	172	2009-06-11 22:21:09
gogrinder	james_schiiller	172	2009-06-11 22:21:10
gogrinder	Anonymous donor(s)	172	2009-06-11 22:21:10
googlelocator	Anonymous donor(s)	172	2009-06-11 22:21:12
gopf	Anonymous donor(s)	172	2009-06-11 22:21:13
gopf	gryzor	172	2009-06-11 22:21:13
gopf	rjfhendriks	172	2009-06-11 22:21:13
gosee	Anonymous donor(s)	172	2009-06-11 22:21:14
gpgrelay	Anonymous donor(s)	172	2009-06-11 22:21:16
gplflashcards	Anonymous donor(s)	172	2009-06-11 22:21:16
gplmpgdec	Anonymous donor(s)	172	2009-06-11 22:21:17
gpsbabel	Anonymous donor(s)	172	2009-06-11 22:21:17
gpsbabel	skloecker	172	2009-06-11 22:21:17
gpsbabel	jimburd	172	2009-06-11 22:21:17
gpsim	Anonymous donor(s)	172	2009-06-11 22:21:17
gpslib4j	boris_mikhaylov	172	2009-06-11 22:21:17
gpsmap	Anonymous donor(s)	172	2009-06-11 22:21:17
gpsmap	marciowb	172	2009-06-11 22:21:17
gpsmap	ganand	172	2009-06-11 22:21:17
gpsmapper	sunilnarwal	172	2009-06-11 22:21:17
gqlplus	frobnic8	172	2009-06-11 22:21:19
gqlplus	Anonymous donor(s)	172	2009-06-11 22:21:19
gqview	kozaki	172	2009-06-11 22:21:19
gqview	Anonymous donor(s)	172	2009-06-11 22:21:19
gramps	espenbe	172	2009-06-11 22:21:20
gramps	bayvista	172	2009-06-11 22:21:20
gramps	ostie67	172	2009-06-11 22:21:20
gramps	sbutman	172	2009-06-11 22:21:20
gramps	digimars	172	2009-06-11 22:21:20
grandperspectiv	valentinissimo	172	2009-06-11 22:21:21
grandperspectiv	thfarrell	172	2009-06-11 22:21:21
grandperspectiv	tomrhoads	172	2009-06-11 22:21:21
grandperspectiv	famouslastwords	172	2009-06-11 22:21:21
grandperspectiv	alcomposer	172	2009-06-11 22:21:21
graph	Anonymous donor(s)	172	2009-06-11 22:21:21
greader2x	battlefinch	172	2009-06-11 22:21:23
greenshot	lovesflsun	172	2009-06-11 22:21:24
greenshot	edaw	172	2009-06-11 22:21:24
greenshot	chfalcao	172	2009-06-11 22:21:24
greenshot	pippip2	172	2009-06-11 22:21:24
greenshot	danvine	172	2009-06-11 22:21:24
gretl	walesch	172	2009-06-11 22:21:25
grinder	gold_owl	172	2009-06-11 22:21:26
group-office	djk20	172	2009-06-11 22:21:27
group-office	infofarmer	172	2009-06-11 22:21:27
group-office	prodigy2u3	172	2009-06-11 22:21:27
group-office	Anonymous donor(s)	172	2009-06-11 22:21:27
gruntspud	blueyed	172	2009-06-11 22:21:29
gscan2pdf	rpotter28	172	2009-06-11 22:21:29
gscan2pdf	voronaam	172	2009-06-11 22:21:29
gscan2pdf	infofarmer	172	2009-06-11 22:21:29
gscan2pdf	rahofmann	172	2009-06-11 22:21:29
gscan2pdf	lyhana8	172	2009-06-11 22:21:29
gshowtv	xavierguillot	172	2009-06-11 22:21:30
gsoap2	Anonymous donor(s)	172	2009-06-11 22:21:31
gsoap2	danler	172	2009-06-11 22:21:31
gsr	iccicom	172	2009-06-11 22:21:31
gtd-php	u_m_rasmussen	172	2009-06-11 22:21:32
gtd-php	fvaz	172	2009-06-11 22:21:32
gtd-php	wafflemana	172	2009-06-11 22:21:32
gtk-gnutella	noubi	172	2009-06-11 22:21:33
gtk-mui	senex_sf	172	2009-06-11 22:21:33
gtkpod	simonfrei	172	2009-06-11 22:21:35
gtkpod	tele2win	172	2009-06-11 22:21:35
gtkpod	alsierra	172	2009-06-11 22:21:35
gtkpod	steeleyuk	172	2009-06-11 22:21:35
gtkpod	kanikilu	172	2009-06-11 22:21:35
guifications	Anonymous donor(s)	172	2009-06-11 22:21:37
guifications	eddie_ferrari	172	2009-06-11 22:21:37
guitoo	gmharkin	172	2009-06-11 22:21:38
guitoo	rongten	172	2009-06-11 22:21:38
gujin	infofarmer	172	2009-06-11 22:21:38
gujin	saeed319	172	2009-06-11 22:21:38
gujin	Anonymous donor(s)	172	2009-06-11 22:21:38
guliverkli	gnurkel	172	2009-06-11 22:21:38
guliverkli	jhall251	172	2009-06-11 22:21:38
guliverkli	blseal	172	2009-06-11 22:21:38
guliverkli	ocyl	172	2009-06-11 22:21:38
guliverkli	numenor65	172	2009-06-11 22:21:38
gutenpalm	infofarmer	172	2009-06-11 22:21:40
gwenview	technologov	172	2009-06-11 22:21:41
gyachi	grkumar123	172	2009-06-11 22:21:42
h0td0g	Anonymous donor(s)	172	2009-06-11 22:21:42
ha-jdbc	Anonymous donor(s)	172	2009-06-11 22:21:43
halflifeadmin	infofarmer	172	2009-06-11 22:21:45
halflifeadmin	cccnbn	172	2009-06-11 22:21:45
halflifeadmin	Anonymous donor(s)	172	2009-06-11 22:21:45
hallon	Anonymous donor(s)	172	2009-06-11 22:21:45
halo2stats	Anonymous donor(s)	172	2009-06-11 22:21:45
halomaprep	Anonymous donor(s)	172	2009-06-11 22:21:45
hammerora	bobvance	172	2009-06-11 22:21:46
handypalmstuff	cjpkicherche	172	2009-06-11 22:21:46
hannah	Anonymous donor(s)	172	2009-06-11 22:21:47
hashish	Anonymous donor(s)	172	2009-06-11 22:21:49
havp	Anonymous donor(s)	172	2009-06-11 22:21:49
hbci4java	s3lf	172	2009-06-11 22:21:50
hbci4java	prodigy7	172	2009-06-11 22:21:50
hcpin	Anonymous donor(s)	172	2009-06-11 22:21:51
hdparm	Anonymous donor(s)	172	2009-06-11 22:21:51
headunit	Anonymous donor(s)	172	2009-06-11 22:21:51
healthmonitor	Anonymous donor(s)	172	2009-06-11 22:21:52
heat-meteo	daisyraven	172	2009-06-11 22:21:52
heat-meteo	bostmaguy	172	2009-06-11 22:21:52
heat-meteo	Anonymous donor(s)	172	2009-06-11 22:21:52
helpcenterlive	jnet	172	2009-06-11 22:21:54
hessling-editor	Anonymous donor(s)	172	2009-06-11 22:21:56
hexedit	Anonymous donor(s)	172	2009-06-11 22:21:56
hibernatesynch	lsitongia	172	2009-06-11 22:21:57
hibernex	corby	172	2009-06-11 22:21:57
hldstart	xtc_samu	172	2009-06-11 22:22:01
hmne	Anonymous donor(s)	172	2009-06-11 22:22:02
hnfapmon	fiaranch	172	2009-06-11 22:22:02
hnfapmon	bruce12	172	2009-06-11 22:22:02
hnfapmon	k1deu	172	2009-06-11 22:22:02
hnfapmon	ed413	172	2009-06-11 22:22:02
hnfapmon	raildr	172	2009-06-11 22:22:02
hoaras	Anonymous donor(s)	172	2009-06-11 22:22:02
hobbitmon	Anonymous donor(s)	172	2009-06-11 22:22:02
hobbitmon	boylelaw	172	2009-06-11 22:22:02
homesightremote	Anonymous donor(s)	172	2009-06-11 22:22:04
hostinghelper	Anonymous donor(s)	172	2009-06-11 22:22:06
hotelier	nano2001ac	172	2009-06-11 22:22:06
hotkeybind	cswilly	172	2009-06-11 22:22:06
hotsanic	Anonymous donor(s)	172	2009-06-11 22:22:06
hp3900-series	Anonymous donor(s)	172	2009-06-11 22:22:07
hp3900-series	calibinot	172	2009-06-11 22:22:07
html-editor	Anonymous donor(s)	172	2009-06-11 22:22:10
html2fpdf	palanvinod	172	2009-06-11 22:22:10
html2fpdf	cdukes	172	2009-06-11 22:22:10
html2fpdf	Anonymous donor(s)	172	2009-06-11 22:22:10
httpunit	Anonymous donor(s)	172	2009-06-11 22:22:13
httpunit	mrjabba	172	2009-06-11 22:22:13
httpunit	sesters	172	2009-06-11 22:22:13
httpunit	zenforhire	172	2009-06-11 22:22:13
hugin	vpdura	172	2009-06-11 22:22:14
hugin	rolfn	172	2009-06-11 22:22:14
hugin	gdg17	172	2009-06-11 22:22:14
hugin	gawthrop	172	2009-06-11 22:22:14
hugin	lor74cas	172	2009-06-11 22:22:14
humaitrader	Anonymous donor(s)	172	2009-06-11 22:22:14
hvalur	Anonymous donor(s)	172	2009-06-11 22:22:15
hydrogen	xtrip	172	2009-06-11 22:22:16
hydrogen	seamower	172	2009-06-11 22:22:16
hydrogen	calmongo	172	2009-06-11 22:22:16
hydrogen	desy666	172	2009-06-11 22:22:16
hydrogen	lowintensity	172	2009-06-11 22:22:16
hylafax	glasn0st	172	2009-06-11 22:22:17
hyperestraier	Anonymous donor(s)	172	2009-06-11 22:22:17
hypergraph	Anonymous donor(s)	172	2009-06-11 22:22:17
hypergraph	tommeke100	172	2009-06-11 22:22:17
hypergraph	mhwombat	172	2009-06-11 22:22:17
hyperwap	Anonymous donor(s)	172	2009-06-11 22:22:17
ical4j	ebremer	172	2009-06-11 22:22:22
ical4j	spybreak	172	2009-06-11 22:22:22
icopy	fnw2004	172	2009-06-11 22:22:25
icopy	mkeaton1967	172	2009-06-11 22:22:25
icpac	Anonymous donor(s)	172	2009-06-11 22:22:25
ie7	jamesacook	172	2009-06-11 22:22:29
ie7	Anonymous donor(s)	172	2009-06-11 22:22:29
ieadmin	Anonymous donor(s)	172	2009-06-11 22:22:29
iextract	infofarmer	172	2009-06-11 22:22:30
ifstatus	Anonymous donor(s)	172	2009-06-11 22:22:31
ignalum	Anonymous donor(s)	172	2009-06-11 22:22:31
ihu	Anonymous donor(s)	172	2009-06-11 22:22:32
iipimage	rukiman	172	2009-06-11 22:22:33
iipimage	Anonymous donor(s)	172	2009-06-11 22:22:33
ijournal	Anonymous donor(s)	172	2009-06-11 22:22:33
ileech	helium222	172	2009-06-11 22:22:34
imagneto	Anonymous donor(s)	172	2009-06-11 22:22:37
imailistproj	Anonymous donor(s)	172	2009-06-11 22:22:37
img-browse-sort	adao2001	172	2009-06-11 22:22:39
img-browse-sort	Anonymous donor(s)	172	2009-06-11 22:22:39
imgseek	cfortune	172	2009-06-11 22:22:39
imgv	Anonymous donor(s)	172	2009-06-11 22:22:40
imho10	Anonymous donor(s)	172	2009-06-11 22:22:40
impresscms	sethsd	172	2009-06-11 22:22:41
imsniffer	christr	172	2009-06-11 22:22:41
incron	wschlich	172	2009-06-11 22:22:42
ingeniweb	rileydogwa	172	2009-06-11 22:22:46
ingeniweb	Anonymous donor(s)	172	2009-06-11 22:22:46
initranslator	lbaudrillard	172	2009-06-11 22:22:47
injection	mmwasko	172	2009-06-11 22:22:47
inkscape	vic2vic	172	2009-06-11 22:22:47
inkscape	eggplantfarmer	172	2009-06-11 22:22:47
inkscape	nessie212	172	2009-06-11 22:22:47
inkscape	ber	172	2009-06-11 22:22:47
inkscape	mboulado	172	2009-06-11 22:22:47
inkulator	Anonymous donor(s)	172	2009-06-11 22:22:47
inprotect	guinnessstout	172	2009-06-11 22:22:49
installjammer	kovidgoyal	172	2009-06-11 22:22:50
instlux	Anonymous donor(s)	172	2009-06-11 22:22:51
instlux	jordi_massaguer	172	2009-06-11 22:22:51
instlux	tkrag	172	2009-06-11 22:22:51
int64	Anonymous donor(s)	172	2009-06-11 22:22:51
intel915wddm	Anonymous donor(s)	172	2009-06-11 22:22:51
intelligerefcs	giorgionatili	172	2009-06-11 22:22:52
internote	vnpiper	172	2009-06-11 22:22:53
invisiblebasic	sysmod	172	2009-06-11 22:22:56
iometer	notes	172	2009-06-11 22:22:56
iometer	Anonymous donor(s)	172	2009-06-11 22:22:56
ipat-s	Anonymous donor(s)	172	2009-06-11 22:22:57
ipodder	c_chambers	172	2009-06-11 22:23:00
ipodder	thefeman	172	2009-06-11 22:23:00
ipodder	eckh60	172	2009-06-11 22:23:00
ipodder	martypup	172	2009-06-11 22:23:00
ipodder	leocarling	172	2009-06-11 22:23:00
ipodlinuxinstl	Anonymous donor(s)	172	2009-06-11 22:23:00
ipscan	Anonymous donor(s)	172	2009-06-11 22:23:01
iptbb	Anonymous donor(s)	172	2009-06-11 22:23:01
ireport	Anonymous donor(s)	172	2009-06-11 22:23:04
ireport	jesteve	172	2009-06-11 22:23:04
ireport	daudo	172	2009-06-11 22:23:04
ireport	bstusa2	172	2009-06-11 22:23:04
iriverter	Anonymous donor(s)	172	2009-06-11 22:23:05
irm	Anonymous donor(s)	172	2009-06-11 22:23:05
irrlichtsharp	Anonymous donor(s)	172	2009-06-11 22:23:05
irrpt	Anonymous donor(s)	172	2009-06-11 22:23:06
iscroll2	Anonymous donor(s)	172	2009-06-11 22:23:06
iscroll2	lwampler	172	2009-06-11 22:23:06
iscroll2	lassik	172	2009-06-11 22:23:06
iscroll2	rojaws	172	2009-06-11 22:23:06
isoj2me	Anonymous donor(s)	172	2009-06-11 22:23:08
ispcp	dirkey	172	2009-06-11 22:23:09
ispcp	djkouza	172	2009-06-11 22:23:09
ispcp	wwwtheinanimate	172	2009-06-11 22:23:09
ispcp	jdcooke	172	2009-06-11 22:23:09
ispcp	joanas1347	172	2009-06-11 22:23:09
ispider	froosh	172	2009-06-11 22:23:09
ispider	Anonymous donor(s)	172	2009-06-11 22:23:09
ispp	Anonymous donor(s)	172	2009-06-11 22:23:09
ispysoftware	loststeak	172	2009-06-11 22:23:10
italc	jxdinkin	172	2009-06-11 22:23:11
italc	srlillian	172	2009-06-11 22:23:11
italc	jdeisenberg	172	2009-06-11 22:23:11
italc	carbenson	172	2009-06-11 22:23:11
italc	pdubu	172	2009-06-11 22:23:11
iterm	jlarkin	172	2009-06-11 22:23:11
iterm	avacc	172	2009-06-11 22:23:11
iterm	andrewkener	172	2009-06-11 22:23:11
iterm	snuffop	172	2009-06-11 22:23:11
iterm	iaw4	172	2009-06-11 22:23:11
itextdotnet	Anonymous donor(s)	172	2009-06-11 22:23:11
itrade	Anonymous donor(s)	172	2009-06-11 22:23:12
itsfv	danzlotnik	172	2009-06-11 22:23:12
itunesexport	Anonymous donor(s)	172	2009-06-11 22:23:13
ivan	maff_yew	172	2009-06-11 22:23:14
ivan	Anonymous donor(s)	172	2009-06-11 22:23:14
ivman	Anonymous donor(s)	172	2009-06-11 22:23:14
ivs-milter	Anonymous donor(s)	172	2009-06-11 22:23:14
ivtv	mcr	172	2009-06-11 22:23:15
ixsf	Anonymous donor(s)	172	2009-06-11 22:23:16
j-ftp	brashertech	172	2009-06-11 22:23:16
j-interop	Anonymous donor(s)	172	2009-06-11 22:23:16
j2eespider	bgbraga	172	2009-06-11 22:23:17
j2mevnc	Anonymous donor(s)	172	2009-06-11 22:23:19
jabbin	infofarmer	172	2009-06-11 22:23:21
jabref	nmiller_co	172	2009-06-11 22:23:21
jabref	thekilch	172	2009-06-11 22:23:21
jabref	finklera	172	2009-06-11 22:23:21
jabref	kbajer	172	2009-06-11 22:23:21
jabref	mrwhite2000	172	2009-06-11 22:23:21
jac64	Anonymous donor(s)	172	2009-06-11 22:23:21
jailer	loospa	172	2009-06-11 22:23:24
jajuk	ursmenet	172	2009-06-11 22:23:25
jajuk	chozzecz	172	2009-06-11 22:23:25
jajuk	bflorat	172	2009-06-11 22:23:25
jajuk	edaw	172	2009-06-11 22:23:25
jajuk	Anonymous donor(s)	172	2009-06-11 22:23:25
jake2	Anonymous donor(s)	172	2009-06-11 22:23:25
jake2	kenshiu	172	2009-06-11 22:23:25
jalingo	lazylegs	172	2009-06-11 22:23:25
jameleon	slappstah	172	2009-06-11 22:23:26
jameleon	Anonymous donor(s)	172	2009-06-11 22:23:26
jamonapi	hg000627	172	2009-06-11 22:23:26
jamonapi	Anonymous donor(s)	172	2009-06-11 22:23:26
jamvm	Anonymous donor(s)	172	2009-06-11 22:23:26
jamvm	plougher	172	2009-06-11 22:23:26
jaolt	jabirukawanna	172	2009-06-11 22:23:27
jaris	tommar7	172	2009-06-11 22:23:28
jatha	Anonymous donor(s)	172	2009-06-11 22:23:30
java-comix	Anonymous donor(s)	172	2009-06-11 22:23:31
java-game-lib	Anonymous donor(s)	172	2009-06-11 22:23:31
java-game-lib	ant001	172	2009-06-11 22:23:31
java-game-lib	midster	172	2009-06-11 22:23:31
java-game-lib	gavia	172	2009-06-11 22:23:31
java-game-lib	majeric	172	2009-06-11 22:23:31
java3d-eclipse	vlads	172	2009-06-11 22:23:32
java3dsloader	Anonymous donor(s)	172	2009-06-11 22:23:32
javaabc	thedeppchef	172	2009-06-11 22:23:32
javacavemaps	javakai	172	2009-06-11 22:23:33
javacsv	meetmrnrg	172	2009-06-11 22:23:34
javacsv	Anonymous donor(s)	172	2009-06-11 22:23:34
javadiff	Anonymous donor(s)	172	2009-06-11 22:23:34
javagroups	bacchu_anjan	172	2009-06-11 22:23:35
javaserver	Anonymous donor(s)	172	2009-06-11 22:23:38
javawebparts	hpsof	172	2009-06-11 22:23:40
javaxm	cshotton	172	2009-06-11 22:23:41
javaxm	wellesgoodrich	172	2009-06-11 22:23:41
javaxm	Anonymous donor(s)	172	2009-06-11 22:23:41
jbidwatcher	Anonymous donor(s)	172	2009-06-11 22:23:43
jbidwatcher	rino8	172	2009-06-11 22:23:43
jbidwatcher	skigeek	172	2009-06-11 22:23:43
jbidwatcher	fivelittlefish	172	2009-06-11 22:23:43
jbuzzer	achimwestermann	172	2009-06-11 22:23:45
jchart2d	Anonymous donor(s)	172	2009-06-11 22:23:46
jchart2d	bschooly	172	2009-06-11 22:23:46
jchart2d	bkasindorf	172	2009-06-11 22:23:46
jd3lib	Anonymous donor(s)	172	2009-06-11 22:23:50
jdev-vss-ext	Anonymous donor(s)	172	2009-06-11 22:23:51
jedit	braqoon	172	2009-06-11 22:23:54
jedit	danquah	172	2009-06-11 22:23:54
jedit	raganoth	172	2009-06-11 22:23:54
jedit	aka3	172	2009-06-11 22:23:54
jedit	danr7	172	2009-06-11 22:23:54
jep	karianna	172	2009-06-11 22:23:56
jepp	yuricake	172	2009-06-11 22:23:56
jerichohtml	milotin	172	2009-06-11 22:23:56
jeti	Anonymous donor(s)	172	2009-06-11 22:23:57
jetty	Anonymous donor(s)	172	2009-06-11 22:23:57
jfacedbc	Anonymous donor(s)	172	2009-06-11 22:23:58
jffnms	johndag	172	2009-06-11 22:23:58
jflac	bhamail	172	2009-06-11 22:23:59
jfritz	robotniko	172	2009-06-11 22:24:00
jfritz	truckerchen	172	2009-06-11 22:24:00
jfritz	Anonymous donor(s)	172	2009-06-11 22:24:00
jgap	Anonymous donor(s)	172	2009-06-11 22:24:01
jgap	nogre	172	2009-06-11 22:24:01
jgap	hbr1717	172	2009-06-11 22:24:01
jgen-database	joomlagenes	172	2009-06-11 22:24:01
jgnash	Anonymous donor(s)	172	2009-06-11 22:24:02
jgnash	washhog	172	2009-06-11 22:24:02
jgnash	jfmurray	172	2009-06-11 22:24:02
